Country,Year,Status,Adult Mortality,infant deaths,Alcohol,percentage expenditure,GDP,Population (in 100K),Income composition of resources,Schooling,under-five deaths 
125,2006,1,267.0,5,7.99,29.38172706,233.18831,46.79,0.716,14.7,6
63,2011,1,224.0,7,6.63,179.170133,11634.42422,1.66,0.766,14.4,7
48,2009,1,78.0,0,9.08,372.6854142,2971.973,1.12,0.857,16.2,0
112,2006,1,564.0,3,5.53,437.0802438,2937.36723,1.13,0.502,9.9,4
63,2004,1,287.0,8,6.55,33.91660183,2874.288291,15.13,0.725,13.5,9
121,2008,1,12.0,3,1.37,53.08451654,431.9326,1.47,0.701,14.3,3
115,2014,1,162.0,10,0.01,7.829008596,114.45919,83.63,0.622,11.3,11
30,2003,1,271.0,2,0.26,45.09010835,544.566526,5.83,0.0,9.2,2
7,2012,0,7.0,0,12.26,7878.372355,48333.57273,84.3,0.884,15.7,0
31,2007,1,93.0,1,4.2,150.8891479,612.623418,43.69,0.734,12.8,1
10,2007,1,226.0,1,14.22,464.077513,4735.484827,9.57,0.739,14.9,1
79,2011,1,124.0,34,5.3,1117.196097,9834.472689,1.2,0.745,12.6,39
86,2010,1,178.0,23,0.24,84.62302524,592.1835216,27.23,0.515,11.1,30
74,2007,1,133.0,3,0.43,409.9812523,7269.17114,266.26,0.736,12.3,4
72,2013,1,23.0,29,0.87,79.50882493,461.723722,229.61,0.508,10.3,40
105,2010,1,128.0,1,9.65,774.4396617,5411.87744,72.91,0.755,13.6,1
72,2011,1,241.0,31,0.97,78.79967196,454.963464,217.44,0.504,10.2,43
83,2008,1,45.0,72,1.48,0.796915785,53.127719,228.47,0.372,8.8,104
92,2010,1,122.0,1,6.94,1199.319976,7937.259931,36.43,0.756,12.8,2
36,2009,1,137.0,7,3.87,282.1440066,4255.56571,146.91,0.702,13.1,8
7,2000,0,96.0,0,13.2,3557.455507,24517.26745,8.12,0.833,15.4,0
70,2008,0,224.0,0,13.3,1888.149904,14961.56818,31.98,0.82,16.5,0
92,2002,1,125.0,1,5.52,78.80940216,4126.14671,31.49,0.725,12.6,2
7,2009,0,77.0,0,11.3,8053.557638,47654.18721,83.43,0.87,15.3,0
47,2005,1,296.0,41,1.5,78.71123825,498.172394,2.15,0.499,8.1,62
76,2013,0,57.0,0,8.58,374.2947283,2393.1888,4.23,0.828,14.2,0
73,2002,1,67.0,46,1.1,3.885394742,29.9798977,12.14,0.388,10.4,75
95,2006,1,134.0,12,4.22,448.7670462,3171.49856,279.5,0.693,13.0,15
31,2005,1,97.0,1,4.1,1002.833273,4697.11135,42.48,0.723,12.4,1
47,2007,1,28.0,41,1.25,3.181373629,19.686718,2.27,0.519,9.1,61
0,2012,1,272.0,69,0.01,78.1842153,669.959,36.97,0.463,9.8,93
66,2008,0,199.0,0,11.84,253.4022338,16348.53121,21.77,0.819,16.3,0
78,2014,1,148.0,0,0.01,115.2784282,1153.93822,1.27,0.769,14.7,0
126,2003,1,121.0,1,5.11,160.8400141,3622.52284,33.26,0.747,15.0,1
48,2013,1,74.0,0,7.46,2183.106986,21874.8195,19.65,0.86,17.1,0
11,2013,0,77.0,0,11.77,702.359357,4651.38647,111.83,0.889,16.3,1
86,2006,1,21.0,31,0.2,45.87989927,348.6314534,25.95,0.476,9.6,41
121,2013,1,13.0,3,1.29,594.6453102,4199.47253,11.15,0.72,14.7,3
37,2012,1,181.0,2,2.48,591.7757569,3827.786267,62.21,0.67,13.2,2
8,2011,1,125.0,5,1.98,263.142699,7189.691229,9.17,0.741,11.7,6
63,2000,1,292.0,9,6.0,112.541157,1229.958,148.84,0.676,12.1,10
73,2011,1,441.0,32,1.23,13.77617463,512.125451,156.28,0.444,10.6,50
83,2002,1,416.0,87,2.16,40.82597077,262.884551,191.4,0.311,6.2,127
12,2014,1,177.0,0,6.58,670.0920883,4852.223666,3.52,0.705,12.8,0
80,2008,1,225.0,2,4.26,181.0123284,2139.625631,26.28,0.673,13.4,2
1,2005,1,15.0,1,5.16,26.99312143,279.142931,3.11,0.685,10.8,1
88,2004,1,194.0,4,3.81,36.81621175,191.55157,0.54,0.587,11.0,4
18,2011,0,144.0,1,10.67,875.1495189,7813.83499,73.48,0.775,14.2,1
52,2001,1,247.0,1,6.71,15.54978677,925.582546,7.52,0.606,10.9,1
74,2013,1,128.0,3,0.53,110.6779711,1882.27842,29.77,0.779,12.9,4
12,2003,1,21.0,0,5.67,312.7995946,3679.99523,0.27,0.684,12.2,0
83,2001,1,48.0,90,2.09,37.82511936,256.4414872,185.89,0.298,5.8,132
74,2008,1,132.0,3,0.47,438.4519214,8513.629541,27.11,0.747,12.5,4
67,2006,1,1.0,1,1.82,534.5795695,5372.65899,0.46,0.733,13.2,1
48,2010,1,76.0,0,9.0,3189.754439,26917.75898,111.21,0.859,16.4,0
1,2007,1,9.0,1,5.58,32.24655228,363.13685,0.3,0.703,11.6,1
30,2007,1,259.0,2,0.16,9.087638194,72.759313,0.64,0.459,10.0,2
47,2009,1,271.0,41,1.76,30.72290501,186.76538,23.94,0.542,10.4,60
10,2013,1,23.0,0,14.66,1109.854619,7978.825443,94.66,0.796,15.7,1
7,2005,0,85.0,0,12.4,5992.588029,38242.4252,82.28,0.848,14.9,0
83,2013,1,46.0,62,1.16,5.813338496,65.985681,264.34,0.405,9.1,87
72,2012,1,235.0,30,0.87,59.97914461,443.9611,223.47,0.506,10.2,42
12,2005,1,191.0,0,6.25,365.799896,3933.332215,2.83,0.695,12.8,0
115,2009,1,174.0,10,0.3,35.71613793,666.3458569,74.73,0.601,11.1,12
93,2010,1,286.0,10,0.79,18.99961966,1366.879112,7.18,0.485,9.6,14
7,2004,0,86.0,0,12.1,5316.877456,36693.4262,81.72,0.841,14.7,0
86,2013,1,162.0,19,0.27,80.15505125,688.6172788,27.99,0.545,12.3,24
6,2007,0,66.0,1,10.56,872.5986092,4991.98289,0.28,0.918,19.0,2
62,2014,1,113.0,4,0.41,63.8784522,466.94775,0.89,0.737,13.1,4
92,2012,1,12.0,1,6.95,201.7490628,1589.82713,37.73,0.765,12.8,1
105,2007,1,132.0,1,9.3,772.8700353,5458.121718,73.82,0.743,13.5,1
1,2015,1,74.0,0,4.6,364.9752287,3954.22783,0.29,0.762,14.2,0
66,2004,0,26.0,0,8.81,80.0328375,6351.8125,22.63,0.776,15.5,0
66,2005,0,216.0,0,9.92,86.9255399,7558.7426,22.39,0.791,15.9,0
75,2005,1,29.0,57,0.55,60.21211141,487.942556,127.99,0.338,5.8,101
72,2008,1,259.0,34,0.68,6.448762615,47.733254,199.96,0.491,9.4,49
72,2005,1,265.0,37,0.72,33.74786198,274.819723,183.37,0.473,8.9,56
42,2014,1,19.0,0,0.01,50.539484,546.3728,0.89,0.727,15.2,0
95,2011,1,133.0,9,4.83,759.5380695,5771.565878,297.6,0.721,13.4,12
37,2003,1,29.0,3,3.1,400.1342971,2519.737387,59.72,0.628,12.0,4
71,2002,0,95.0,0,12.91,910.5062778,5293.64115,4.46,0.86,13.5,0
125,2008,1,273.0,5,9.46,456.4586664,3891.37823,4.63,0.73,14.9,6
79,2006,1,125.0,40,5.11,980.2537444,8767.92258,11.92,0.723,12.2,47
115,2013,1,163.0,10,0.01,1.0419164,14.214412,8.18,0.617,11.2,11
71,2013,0,68.0,0,11.02,15515.75234,113751.85,0.54,0.892,13.9,0
67,2011,1,93.0,1,1.57,835.0626827,8734.9653,45.88,0.758,13.2,1
10,2002,1,262.0,1,12.23,145.4233629,1479.383142,98.66,0.687,13.6,1
105,2013,1,122.0,1,9.16,880.6403367,6353.826383,71.64,0.766,14.1,1
93,2001,1,331.0,11,0.68,93.37278497,539.41528,57.16,0.422,6.6,14
31,2013,1,96.0,1,3.42,386.1379123,1569.66631,0.48,0.762,13.7,1
48,2004,1,81.0,0,9.56,287.6124519,21955.149,19.55,0.83,15.3,1
121,2005,1,14.0,3,1.37,379.5139945,3194.562243,1.12,0.683,13.9,4
112,2011,1,438.0,2,5.2,735.7090978,3934.27325,12.25,0.526,11.2,3
16,2013,1,286.0,2,0.01,1.117811275,77.625783,2.13,0.693,12.6,2
127,2003,1,183.0,25,1.54,28.52135777,396.129969,25.57,0.607,11.3,30
37,2014,1,181.0,2,2.52,665.7260253,3988.771871,62.81,0.676,13.2,2
47,2006,1,288.0,41,1.7,129.0263364,922.9351677,221.13,0.51,8.7,62
125,2002,1,256.0,6,4.89,115.738974,879.475486,0.48,0.683,13.9,7
5,2009,1,137.0,1,3.96,201.1855461,2993.832531,28.89,0.725,11.9,1
42,2001,1,221.0,0,1.93,20.7119129,238.891729,8.14,0.683,13.2,0
14,2012,1,223.0,0,0.01,188.7373664,2422.816,7.53,0.581,12.3,1
108,2005,1,24.0,0,0.9,25.31155956,88.874858,4.7,0.465,8.3,0
5,2006,1,141.0,1,4.01,244.5352767,2158.299,0.3,0.692,11.2,1
66,2012,0,163.0,0,10.21,1356.022164,13822.8559,2.34,0.812,15.5,0
121,2003,1,17.0,4,1.34,321.7694175,2761.969249,99.4,0.667,13.5,4
130,2003,1,715.0,26,4.06,0.0,453.3511552,126.34,0.418,9.5,41
73,2004,1,615.0,40,1.11,58.13583343,274.2256294,12.68,0.366,10.0,65
7,2008,0,76.0,0,12.0,8329.731655,51386.37665,83.21,0.864,15.1,0
83,2007,1,425.0,74,1.03,53.9502789,422.1461573,221.88,0.36,8.2,108
70,2012,0,176.0,0,15.14,1807.071336,14341.836,29.88,0.83,16.5,0
86,2009,1,183.0,25,0.22,6.19357029,48.7299,26.74,0.502,10.5,32
71,2006,0,85.0,0,11.98,15345.4907,89739.7117,4.73,0.88,13.5,0
6,2003,0,71.0,1,9.97,3829.550928,23465.38559,1.99,0.905,20.6,1
121,2002,1,19.0,4,1.17,262.8184944,2346.5937,98.64,0.662,13.3,5
35,2012,1,174.0,6,5.93,857.1307037,5968.876767,1.15,0.706,13.1,7
79,2001,1,126.0,52,4.86,13.31109532,731.378864,1.37,0.7,11.6,62
80,2001,1,266.0,2,2.87,61.84921903,524.145924,24.2,0.588,9.4,3
80,2006,1,271.0,2,2.91,122.1206485,1334.651896,2.56,0.649,12.7,2
47,2010,1,267.0,40,1.69,195.9824626,1312.67557,24.51,0.547,10.5,59
78,2012,1,154.0,0,0.01,915.1859205,9291.227619,12.56,0.756,14.3,0
67,2001,1,11.0,1,2.19,510.6035166,5253.122599,33.6,0.0,15.0,1
70,2001,0,21.0,0,10.2,42.87208671,353.147337,3.48,0.757,14.7,0
66,2006,0,229.0,0,10.4,1099.248837,9667.9757,22.18,0.807,16.2,0
36,2008,1,139.0,7,3.76,197.9303077,4274.95265,144.48,0.698,13.0,9
54,2014,1,149.0,3,2.87,345.3776344,2242.711912,8.89,0.618,11.4,4
30,2005,1,266.0,2,0.24,69.9675435,621.93372,6.12,0.434,9.7,2
33,2008,0,62.0,0,12.01,239.6409938,3539.7488,1.82,0.844,13.7,0
75,2010,1,273.0,54,0.6,9.585584394,78.377632,1.58,0.396,7.3,91
12,2009,1,184.0,0,6.85,549.8096097,4258.788611,3.14,0.7,12.7,0
98,2001,0,11.0,1,12.22,1657.328352,11729.14616,13.63,0.782,15.7,1
16,2001,1,679.0,2,5.48,306.9527349,3128.97793,17.55,0.56,11.8,4
112,2009,1,46.0,3,4.9,47.6164523,332.517125,1.19,0.519,10.8,4
74,2010,1,131.0,3,0.49,65.56659662,971.356987,281.12,0.764,12.8,4
123,2004,1,238.0,6,2.86,186.1013972,1453.917166,4.73,0.0,10.3,8
92,2001,1,124.0,2,5.43,7.320514461,446.372833,3.9,0.721,12.4,2
101,2010,1,26.0,16,7.92,63.78723633,563.491487,12.47,0.454,10.0,23
86,2003,1,22.0,38,0.2,2.79096532,253.72412,24.96,0.457,9.2,50
112,2005,1,63.0,3,5.08,372.1651473,2873.862141,1.16,0.495,9.7,4
105,2005,1,135.0,1,9.6,503.1115947,3528.1318,7.45,0.73,13.2,1
20,2005,1,369.0,24,5.54,1.747440948,15.57434,74.23,0.286,5.6,37
12,2001,1,21.0,0,4.9,251.6586929,3419.275719,2.55,0.677,11.8,0
93,2012,1,284.0,10,0.01,31.6357652,271.318741,7.44,0.501,9.9,13
71,2009,0,76.0,0,11.42,2052.393076,13198.6693,4.98,0.888,13.5,0
48,2011,1,76.0,0,8.02,3192.887363,25916.29353,11.15,0.86,16.7,0
67,2007,1,98.0,1,1.72,8.906931168,614.271115,4.86,0.731,12.9,1
126,2006,1,117.0,1,6.58,1712.225506,5877.87678,3.33,0.756,15.2,1
95,2008,1,138.0,11,4.85,58.4989742,428.87811,28.64,0.7,13.2,14
5,2007,1,132.0,1,3.99,44.57219966,3138.8873,2.93,0.707,11.7,1
6,2006,0,66.0,1,10.31,6187.062017,36118.28381,0.27,0.915,20.3,2
37,2007,1,23.0,2,2.83,52.30172215,334.83817,6.83,0.657,12.9,3
73,2005,1,66.0,39,1.04,5.670640102,28.3673842,13.4,0.371,9.7,62
62,2002,1,129.0,4,0.54,259.1572375,1812.288374,52.87,0.712,13.0,4
98,2011,0,85.0,0,11.92,3108.288623,23196.18375,1.56,0.818,16.2,0
72,2007,1,261.0,35,0.71,55.43034455,377.8482928,194.34,0.483,9.1,51
99,2008,0,159.0,2,11.9,128.0805702,1136.47356,25.38,0.78,14.7,3
115,2011,1,166.0,10,0.32,51.9919227,834.5412953,78.16,0.608,11.1,12
63,2007,1,288.0,8,7.44,499.730412,6771.414797,154.84,0.754,14.7,9
31,2009,1,96.0,1,4.07,24.88720369,689.396224,44.88,0.747,13.1,1
11,2012,0,78.0,0,10.08,664.4738975,4474.5717,111.28,0.886,16.2,1
20,2011,1,321.0,22,4.16,3.595980333,26.479973,0.94,0.385,9.9,33
74,2009,1,131.0,3,0.47,431.5452472,7326.744435,27.65,0.756,12.6,4
98,2007,0,94.0,0,12.57,333.3569124,2278.5845,15.43,0.797,15.4,0
31,2000,1,98.0,1,4.34,94.17819458,388.363689,39.25,0.702,11.6,1
99,2010,0,153.0,2,9.0,983.2518091,8297.483621,22.47,0.797,15.8,2
76,2012,0,58.0,0,7.67,343.123395,2193.8836,4.19,0.821,14.1,0
37,2000,1,218.0,4,2.79,353.6690328,2238.4116,58.68,0.607,11.3,5
11,2000,0,11.0,1,11.21,287.2084529,2327.4591,1.25,0.869,18.0,1
36,2004,1,148.0,8,3.65,16.37920405,278.557892,13.6,0.682,12.7,9
66,2014,0,156.0,0,0.01,1542.635979,15725.1374,19.94,0.822,16.0,0
88,2012,1,157.0,2,3.63,334.8174246,1792.3845,5.88,0.625,11.5,3
33,2002,0,68.0,0,11.68,1128.050886,16372.29152,9.77,0.805,12.5,0
123,2005,1,248.0,6,2.85,2.19888585,174.51475,47.55,0.0,10.3,8
79,2014,1,122.0,31,5.26,168.173753,1452.27766,12.42,0.754,13.1,36
121,2014,1,12.0,3,1.39,604.8701316,4271.68172,11.14,0.722,14.7,3
35,2001,1,188.0,7,6.13,340.0239945,2862.154836,86.97,0.656,12.3,9
14,2004,1,263.0,1,0.96,2.586698228,197.45788,0.64,0.0,8.8,1
47,2013,1,254.0,38,0.01,28.66897829,1814.492297,263.46,0.57,11.5,55
78,2001,1,177.0,0,4.38,70.15536981,3792.182152,11.96,0.673,12.2,0
52,2008,1,218.0,1,7.32,493.3279293,2576.124957,7.46,0.618,10.7,1
18,2012,0,139.0,1,10.99,851.450672,7378.25539,7.36,0.778,14.3,1
98,2013,0,79.0,0,10.0,2698.01817,21618.73534,14.57,0.827,16.3,0
72,2003,1,268.0,40,0.93,37.12894787,316.7998965,172.79,0.457,8.5,60
79,2002,1,127.0,49,4.77,12.1859723,716.8219,14.36,0.703,11.6,58
47,2002,1,31.0,42,1.6,3.336437969,39.484473,199.25,0.484,7.6,63
92,2013,1,118.0,1,6.89,1694.467075,11685.97983,38.38,0.773,12.9,1
115,2004,1,177.0,11,0.38,2.093721752,39.281834,67.13,0.563,10.5,13
18,2007,0,157.0,1,10.89,591.5100978,5932.899677,75.45,0.755,13.5,1
125,2009,1,231.0,5,8.71,324.5491348,2545.48341,0.47,0.734,14.9,6
130,2002,1,73.0,25,4.43,0.0,57.34834,1.26,0.427,10.0,40
95,2012,1,129.0,9,5.14,885.9858185,6387.785281,31.59,0.725,13.4,11
93,2014,1,278.0,10,0.01,208.2311603,2182.716565,77.56,0.511,10.0,13
130,2010,1,527.0,29,5.21,53.30858081,713.63562,14.86,0.436,10.0,44
105,2006,1,133.0,1,8.58,541.8243468,4129.758741,74.12,0.739,13.4,1
98,2012,0,81.0,0,11.96,331.457035,2577.4264,15.15,0.824,16.3,0
62,2005,1,127.0,4,0.55,27.44252286,223.83787,57.14,0.73,13.8,4
16,2005,1,566.0,2,6.37,629.8425643,5351.253732,18.56,0.593,11.9,3
18,2004,0,157.0,1,10.96,384.1473028,3381.57837,7.72,0.738,13.3,1
123,2011,1,217.0,7,2.55,490.4181326,5649.978486,5.17,0.665,10.6,8
1,2009,1,91.0,1,5.79,348.0559517,4114.136545,29.28,0.721,12.2,1
35,2014,1,154.0,6,5.92,1088.244952,6268.692122,1.46,0.712,13.2,7
115,2007,1,181.0,10,0.35,2.272404904,52.35956,71.52,0.586,10.9,12
42,2003,1,22.0,0,1.76,253.8196705,2835.973972,8.17,0.689,13.3,0
105,2008,1,132.0,1,9.54,96.33237912,671.773913,7.35,0.749,13.5,1
54,2002,1,169.0,6,3.09,154.8636161,1132.8721,68.63,0.561,10.1,7
108,2002,1,22.0,0,1.08,156.2847968,784.9562874,4.35,0.446,7.3,0
8,2002,1,146.0,7,0.55,39.33253687,763.73858,8.17,0.651,10.6,9
120,2003,1,191.0,0,5.53,78.72216127,884.518666,1.28,0.729,12.0,1
30,2012,1,237.0,2,0.01,78.39008571,788.632653,7.24,0.484,10.8,2
12,2013,1,18.0,0,6.56,629.2018591,4688.538443,3.44,0.706,12.9,0
52,2009,1,218.0,0,7.49,466.6693698,2716.35256,7.46,0.618,10.5,1
14,2009,1,232.0,1,0.17,27.48907048,177.234497,7.14,0.0,10.9,1
10,2000,1,247.0,1,12.98,24.24947846,1276.28834,9.98,0.675,13.1,1
5,2002,1,134.0,1,2.86,57.17810403,783.261699,3.34,0.645,10.8,1
71,2012,0,7.0,0,11.34,2284.58215,16749.136,0.54,0.892,13.9,0
54,2004,1,165.0,5,3.02,188.2499208,1217.657961,7.24,0.571,10.4,7
125,2011,1,24.0,5,8.48,415.1627705,3569.75727,0.46,0.734,14.9,5
52,2014,1,217.0,0,7.64,4.141293345,43.82321,7.63,0.636,10.3,1
73,2006,1,587.0,38,1.18,6.847033785,297.6971211,134.29,0.377,9.6,61
36,2003,1,151.0,8,3.69,18.26183281,244.46898,13.29,0.679,12.6,10
95,2007,1,133.0,11,4.29,516.4037021,3611.2147,282.93,0.696,13.2,15
62,2004,1,125.0,4,0.54,32.52523612,261.456882,55.36,0.723,13.5,4
11,2005,0,89.0,0,12.27,5068.214488,36967.28292,14.79,0.861,15.7,1
18,2009,0,152.0,1,10.93,661.5144334,6955.987733,74.44,0.768,13.8,1
1,2004,1,17.0,1,4.54,221.8428,2416.588235,3.27,0.681,10.9,1
112,2008,1,477.0,3,4.87,413.0063027,2842.438422,11.59,0.514,10.6,4
74,2000,1,149.0,4,0.54,23.37167228,445.17471,23.19,0.715,11.6,5
121,2011,1,13.0,3,1.29,623.2120325,4256.91279,17.61,0.714,14.5,3
5,2005,1,137.0,1,4.25,20.21822828,1643.758397,29.81,0.679,10.9,1
92,2005,1,122.0,1,5.53,623.9100503,4916.54886,3.33,0.74,12.9,2
98,2003,0,15.0,0,14.21,2283.891796,15772.7334,14.59,0.789,15.8,1
130,2008,1,632.0,30,3.56,20.84342867,325.678573,135.58,0.421,9.7,46
37,2002,1,24.0,3,2.97,29.68529375,248.4125,0.59,0.621,11.8,4
66,2013,0,161.0,0,10.37,150.3116884,1532.22924,2.13,0.814,15.4,0
7,2002,0,9.0,0,12.5,3979.057728,26351.37568,8.82,0.847,16.1,0
12,2008,1,181.0,0,7.22,51.25232422,447.22796,0.36,0.699,12.8,0
67,2004,1,13.0,1,2.1,618.3614858,5424.22356,38.63,0.0,14.2,1
98,2004,0,99.0,0,13.45,276.0999798,1845.5881,14.84,0.792,15.9,1
78,2005,1,168.0,0,3.94,479.9234077,5116.45424,12.28,0.704,13.0,0
130,2013,1,399.0,25,6.39,10.66670728,111.227396,1.55,0.488,10.4,36
86,2014,1,158.0,18,0.01,8.523486403,76.2386977,283.23,0.551,12.4,22
99,2004,0,165.0,4,9.82,431.3250367,3552.92452,214.52,0.733,12.9,4
48,2008,1,77.0,0,9.51,3682.88717,31997.2821,11.78,0.853,15.9,0
126,2005,1,123.0,1,6.35,152.5448405,522.951116,33.26,0.753,15.5,1
112,2010,1,459.0,2,4.93,56.93670561,369.239336,1.23,0.523,11.0,4
92,2014,1,119.0,1,6.74,1842.463782,12593.7374,3.94,0.78,13.0,1
10,2012,1,194.0,0,16.35,91.70962117,694.243915,94.64,0.793,15.6,1
80,2005,1,274.0,2,2.75,98.68367951,998.8226671,25.26,0.637,11.8,2
31,2006,1,16.0,1,4.15,1185.412346,5245.187372,4.39,0.727,12.6,1
7,2014,0,66.0,0,12.32,8350.193523,51322.63997,85.42,0.892,15.9,0
20,2006,1,361.0,24,4.5,21.24915339,165.8794176,76.75,0.29,5.9,36
127,2012,1,184.0,18,0.01,16.71406295,174.468298,2.98,0.673,12.0,21
108,2004,1,29.0,0,1.18,195.5259417,818.442619,4.58,0.459,8.1,0
130,2006,1,7.0,28,4.57,34.26216876,414.796232,131.24,0.408,9.5,45
73,2003,1,613.0,43,1.08,4.375316094,26.152517,123.37,0.362,10.3,70
52,2006,1,24.0,1,7.04,170.6325842,1945.6395,0.75,0.622,11.7,1
73,2014,1,377.0,27,0.01,59.48744893,354.7253961,17.69,0.466,10.7,40
62,2012,1,115.0,4,0.41,67.70171064,387.753211,79.93,0.735,12.9,4
36,2001,1,158.0,9,4.13,14.5887403,193.741571,128.53,0.67,12.4,10
112,2013,1,393.0,2,0.01,708.9556648,3598.75972,12.71,0.539,11.4,3
88,2014,1,148.0,2,3.55,473.1238124,1975.46477,6.14,0.636,11.6,3
31,2012,1,97.0,1,3.34,2568.237059,9985.36959,46.54,0.758,13.6,1
99,2005,0,162.0,3,7.68,615.4030781,4676.315183,213.2,0.745,13.4,4
105,2004,1,134.0,1,7.42,462.7076756,3331.228766,74.63,0.72,13.1,1
125,2007,1,277.0,5,8.86,46.19685449,368.68998,4.66,0.723,14.8,6
127,2007,1,184.0,22,2.15,9.290983645,83.476942,0.27,0.631,11.8,26
14,2010,1,228.0,1,0.28,244.0391949,2178.921383,7.28,0.0,11.4,1
12,2010,1,186.0,0,6.76,569.9527122,4344.15177,0.32,0.7,12.4,0
120,2004,1,19.0,0,5.82,11.85100131,129.51914,1.3,0.736,12.2,0
42,2004,1,218.0,0,1.63,43.99452464,3332.918533,8.18,0.691,13.4,0
98,2006,0,96.0,0,13.11,2884.020194,19821.44463,15.22,0.793,15.4,0
75,2011,1,271.0,54,0.61,101.8113996,835.88998,15.55,0.404,7.5,90
95,2004,1,151.0,14,4.27,356.9393805,2448.143899,272.73,0.685,12.8,18
63,2003,1,282.0,8,6.58,23.43400762,268.123657,1.5,0.714,13.1,9
10,2001,1,254.0,1,10.74,14.06141699,1244.373185,99.29,0.681,13.3,1
47,2014,1,253.0,37,0.01,97.67794571,1432.227943,269.63,0.576,11.7,54
72,2009,1,254.0,33,0.91,71.16601203,415.6893226,25.69,0.5,9.7,47
12,2004,1,197.0,0,6.2,325.6807462,3831.53819,0.28,0.691,12.5,0
98,2009,0,9.0,0,12.03,337.1023516,2363.97161,15.68,0.809,16.0,0
126,2004,1,122.0,1,5.66,882.356362,4117.38853,3.32,0.75,15.5,1
31,2004,1,12.0,1,4.09,1043.10795,4425.57467,4.19,0.719,12.2,1
30,2014,1,23.0,1,0.01,73.86584922,852.954379,7.59,0.497,11.1,2
70,2004,0,24.0,0,12.1,76.36187737,676.966998,3.38,0.792,16.3,0
16,2008,1,427.0,2,6.56,476.8625872,5623.379566,19.46,0.646,12.1,3
121,2009,1,12.0,3,1.4,585.6307861,4129.977335,15.22,0.706,14.4,3
108,2001,1,227.0,0,0.7,325.1114746,944.81684,4.24,0.442,6.6,0
70,2002,0,22.0,0,11.0,561.9168642,4146.987928,3.44,0.77,15.3,0
88,2011,1,147.0,3,3.39,321.6132593,1682.957924,0.59,0.62,11.5,3
8,2007,1,14.0,6,1.02,176.0107106,3851.437869,0.86,0.708,11.6,7
10,2004,1,247.0,1,12.05,42.33443901,2378.33927,9.73,0.703,14.1,1
12,2002,1,199.0,0,4.99,262.8299189,3556.561825,0.26,0.678,11.9,0
112,2012,1,412.0,2,0.01,720.2333929,3851.51547,12.48,0.534,11.3,3
126,2011,1,111.0,0,5.97,417.9117441,14166.4998,33.86,0.78,15.5,1
86,2004,1,218.0,35,0.21,31.93187316,287.4156,25.39,0.463,9.3,47
42,2013,1,192.0,0,0.01,460.6487805,4763.68956,8.8,0.719,15.0,0
83,2005,1,434.0,80,1.23,67.33378735,369.1545359,0.29,0.341,7.3,117
20,2013,1,33.0,22,0.01,40.15128458,282.7555252,0.96,0.398,10.5,32
61,2003,1,166.0,1,3.48,155.5884677,3465.221998,27.13,0.694,11.9,1
42,2012,1,195.0,0,0.01,431.4854874,4546.73854,8.74,0.714,14.9,0
88,2002,1,197.0,4,3.5,2.092343893,11.147277,51.72,0.577,10.7,5
125,2003,1,256.0,6,5.92,21.22386354,148.522488,47.81,0.691,14.3,6
11,2002,0,99.0,1,11.29,320.3177664,2552.3328,13.33,0.875,18.8,1
70,2013,0,178.0,0,15.04,1968.816817,15712.82376,29.58,0.834,16.4,0
10,2006,1,243.0,1,12.6,364.426052,3848.215966,9.65,0.723,14.6,1
63,2014,1,22.0,5,6.29,24.44473709,1286.56511,172.89,0.789,15.0,5
35,2003,1,22.0,7,6.32,293.0196601,2372.628827,8.97,0.665,12.4,8
30,2006,1,262.0,2,0.25,77.0283958,648.38717,6.26,0.451,9.9,2
0,2004,1,293.0,87,0.02,15.29606643,219.1413528,241.19,0.381,6.8,120
47,2008,1,275.0,41,1.78,161.0106435,1224.41554,23.3,0.53,9.8,61
88,2006,1,17.0,3,3.69,21.41123529,124.992617,5.45,0.597,11.0,4
70,2005,0,222.0,0,12.3,913.699529,7863.1629,33.23,0.798,16.2,0
73,2012,1,42.0,31,0.01,82.76865922,374.51882,1.7,0.454,10.7,46
94,2008,1,157.0,3,6.14,34.73924576,359.992184,6.47,0.654,11.9,4
95,2003,1,152.0,15,4.5,34.70333523,218.25997,269.38,0.686,13.3,19
33,2014,0,53.0,0,0.01,207.3041936,2734.88382,1.15,0.85,14.0,0
7,2013,0,68.0,0,11.82,90.58501176,554.71532,84.79,0.887,15.7,0
