Country,Year,Status,Adult Mortality,infant deaths,Alcohol,percentage expenditure,GDP,Population (in 100K),Income composition of resources,Schooling,under-five deaths 
126,2000,1,131.0,1,6.65,645.9583816,6871.897677,33.21,0.738,14.0,1
42,2000,1,221.0,0,2.05,31.25834616,276.1338,8.11,0.681,13.1,0
130,2013,1,399.0,25,6.39,10.66670728,111.227396,1.55,0.488,10.4,36
7,2003,0,88.0,0,12.2,504.4308735,3212.9355,81.21,0.837,14.7,0
62,2011,1,116.0,4,0.43,68.86623298,387.324145,75.75,0.737,13.1,4
83,2007,1,425.0,74,1.03,53.9502789,422.1461573,221.88,0.36,8.2,108
121,2011,1,13.0,3,1.29,623.2120325,4256.91279,17.61,0.714,14.5,3
18,2014,0,138.0,1,12.03,153.1400362,7853.335191,72.24,0.787,14.8,1
12,2002,1,199.0,0,4.99,262.8299189,3556.561825,0.26,0.678,11.9,0
16,2000,1,647.0,2,5.37,250.8916484,3349.68823,1.73,0.559,11.7,4
80,2014,1,225.0,1,0.01,281.0023992,4181.583321,29.24,0.729,14.8,1
67,2005,1,11.0,1,1.94,630.0540723,5339.441291,39.87,0.0,13.7,1
74,2014,1,126.0,4,0.52,721.3655432,11183.96191,3.23,0.783,13.0,4
63,2007,1,288.0,8,7.44,499.730412,6771.414797,154.84,0.754,14.7,9
0,2004,1,293.0,87,0.02,15.29606643,219.1413528,241.19,0.381,6.8,120
93,2004,1,314.0,11,0.58,158.001946,637.3616215,61.62,0.439,7.6,15
62,2009,1,118.0,4,0.59,668.7447334,3492.1396,68.21,0.742,13.6,4
70,2011,0,18.0,0,12.66,1758.822757,14357.73679,3.28,0.826,16.7,0
88,2012,1,157.0,2,3.63,334.8174246,1792.3845,5.88,0.625,11.5,3
62,2012,1,115.0,4,0.41,67.70171064,387.753211,79.93,0.735,12.9,4
31,2000,1,98.0,1,4.34,94.17819458,388.363689,39.25,0.702,11.6,1
10,2010,1,222.0,0,14.44,8.49409518,63.38877,9.5,0.78,15.5,1
42,2002,1,22.0,0,1.85,206.071686,2259.55796,8.16,0.687,13.3,0
