Country,Year,Status,Adult Mortality,infant deaths,Alcohol,percentage expenditure,GDP,Population (in 100K),Income composition of resources,Schooling,under-five deaths 
67,2001,1,11.0,1,2.19,510.6035166,5253.122599,33.6,0.0,15.0,1
65,2003,1,215.0,0,0.5,1.76541345,115.3865,0.89,0.0,11.6,0
77,2005,1,223.0,8,0.01,55.12187071,697.7451989,0.31,0.461,7.2,12
36,2014,1,121.0,6,3.82,79.11626341,6432.216537,15.93,0.737,14.0,7
109,2009,1,449.0,46,7.6,782.5987144,5888.6284,52.56,0.622,12.8,70
123,2011,1,217.0,7,2.55,490.4181326,5649.978486,5.17,0.665,10.6,8
31,2010,1,16.0,1,3.58,2377.010299,8199.414621,4.55,0.749,13.3,1
23,2014,1,366.0,47,0.01,61.39263642,1441.1417,22.24,0.507,10.4,71
0,2007,1,295.0,82,0.02,10.91015598,369.835796,266.17,0.415,8.4,113
23,2010,1,37.0,53,6.15,100.8987451,1182.869227,19.97,0.48,9.7,82
3,2008,1,371.0,84,7.07,249.9101958,3868.578883,21.76,0.468,8.1,133
127,2007,1,184.0,22,2.15,9.290983645,83.476942,0.27,0.631,11.8,26
54,2009,1,157.0,4,3.08,286.1211446,1815.489496,0.84,0.603,11.3,5
10,2004,1,247.0,1,12.05,42.33443901,2378.33927,9.73,0.703,14.1,1
64,2010,1,294.0,61,1.73,56.58984221,967.34773,41.35,0.523,11.1,89
9,2005,1,155.0,174,0.01,38.05462002,484.155471,143.43,0.499,8.2,231
94,2004,1,165.0,3,6.2,20.60083027,148.527976,0.57,0.639,12.1,4
47,2006,1,288.0,41,1.7,129.0263364,922.9351677,221.13,0.51,8.7,62
128,2012,1,138.0,0,0.01,427.9885222,3158.58688,2.47,0.592,10.8,0
1,2008,1,1.0,1,5.61,36.62206845,437.539647,29.47,0.713,12.0,1
20,2004,1,378.0,24,5.72,11.22655347,127.4296648,71.82,0.279,5.2,38
5,2011,1,128.0,1,4.09,260.9963826,3526.978143,28.76,0.729,12.7,1
13,2002,1,283.0,25,1.23,40.48815233,418.6985763,72.95,0.407,7.3,40
89,2012,1,232.0,49,0.01,29.75517982,391.515524,177.32,0.331,5.1,90
71,2008,0,8.0,0,11.53,18961.3486,114293.8433,0.49,0.887,13.5,0
105,2007,1,132.0,1,9.3,772.8700353,5458.121718,73.82,0.743,13.5,1
28,2013,1,88.0,185,5.79,9.955532032,777.77594,1.36,0.713,12.7,216
14,2003,1,273.0,1,0.52,19.15664091,997.7417141,6.23,0.0,8.4,1
104,2014,1,192.0,19,0.26,12.80528533,152.443873,145.46,0.483,9.1,27
115,2009,1,174.0,10,0.3,35.71613793,666.3458569,74.73,0.601,11.1,12
130,2012,1,429.0,26,6.09,92.60233636,955.648466,14.72,0.464,9.8,39
68,2008,1,592.0,5,2.75,91.85432774,934.428563,2.0,0.447,10.7,6
91,2003,1,185.0,366,0.01,24.23455671,563.594342,14.77,0.465,5.6,466
113,2013,0,57.0,0,7.3,1212.666327,6283.24522,0.96,0.904,15.8,0
18,2012,0,139.0,1,10.99,851.450672,7378.25539,7.36,0.778,14.3,1
32,2012,0,14.0,0,11.49,1851.713262,13235.97757,42.68,0.815,14.6,0
28,2008,1,97.0,266,4.27,39.22509728,3471.247547,13.25,0.672,11.9,308
18,2005,0,16.0,1,10.48,456.3404657,3893.68998,76.59,0.745,13.5,1
128,2002,1,176.0,0,1.24,171.1373611,1353.934819,1.94,0.0,10.2,0
26,2009,1,37.0,46,0.47,4.982900401,84.455939,11.53,0.343,6.3,80
35,2003,1,22.0,7,6.32,293.0196601,2372.628827,8.97,0.665,12.4,8
14,2009,1,232.0,1,0.17,27.48907048,177.234497,7.14,0.0,10.9,1
40,2014,1,122.0,0,0.01,2700.07305,19941.45532,13.15,0.86,16.5,0
122,2003,1,135.0,35,1.42,459.1113061,4718.51291,6.69,0.668,11.9,43
62,2000,1,133.0,4,0.49,227.296617,1657.889256,0.51,0.7,12.6,4
0,2001,1,316.0,88,0.01,10.5747282,117.49698,29.66,0.34,5.9,122
51,2011,1,289.0,4,3.57,40.45367358,692.69989,15.96,0.41,9.0,7
94,2010,1,152.0,3,5.65,359.9760397,3225.591754,6.3,0.664,12.4,3
6,2007,0,66.0,1,10.56,872.5986092,4991.98289,0.28,0.918,19.0,2
8,2011,1,125.0,5,1.98,263.142699,7189.691229,9.17,0.741,11.7,6
129,2011,1,366.0,29,2.57,183.0461695,1644.619672,142.65,0.543,12.0,44
35,2001,1,188.0,7,6.13,340.0239945,2862.154836,86.97,0.656,12.3,9
35,2009,1,157.0,6,6.05,587.8828228,4952.67753,97.68,0.695,12.9,8
22,2010,1,192.0,14,2.2,56.88416481,785.6928841,1.44,0.519,10.6,16
96,2007,1,216.0,62,4.19,137.327474,1672.685433,89.29,0.648,11.4,80
28,2010,1,92.0,231,5.75,5.660754839,456.512487,1.34,0.691,12.5,268
117,2013,1,158.0,2,0.01,3.379874844,117.765674,11.84,0.62,12.5,2
38,2014,1,32.0,3,0.01,13.40477417,192.59733,11.29,0.582,9.2,4
127,2012,1,184.0,18,0.01,16.71406295,174.468298,2.98,0.673,12.0,21
80,2004,1,284.0,2,1.75,73.24150483,797.8377432,24.97,0.621,11.2,2
4,2008,1,126.0,10,8.41,1413.73543,8953.359275,43.82,0.792,16.3,11
18,2014,0,138.0,1,12.03,153.1400362,7853.335191,72.24,0.787,14.8,1
100,2008,1,278.0,16,12.04,161.7301654,11635.2637,142.74,0.769,13.9,18
115,2012,1,164.0,10,0.01,71.50892145,954.725253,8.0,0.613,11.1,12
99,2000,0,175.0,4,10.16,152.6368899,1668.162731,224.43,0.703,11.5,5
61,2008,1,145.0,1,3.51,31.76575838,492.492378,2.79,0.718,12.6,1
112,2008,1,477.0,3,4.87,413.0063027,2842.438422,11.59,0.514,10.6,4
50,2010,1,291.0,29,0.2,29.74734049,438.7513346,1.79,0.38,8.3,44
26,2013,1,366.0,46,0.64,76.52382535,986.13177,131.34,0.387,7.3,78
105,2009,1,131.0,1,9.85,820.8109098,5821.35397,0.73,0.754,13.6,1
6,2002,0,73.0,1,9.84,46.3871819,281.81763,1.97,0.902,20.1,2
56,2003,1,189.0,173,0.05,8.460155758,164.59447,225.45,0.613,10.8,215
15,2010,1,94.0,0,4.54,630.3883564,4611.47298,3.72,0.717,13.3,0
74,2014,1,126.0,4,0.52,721.3655432,11183.96191,3.23,0.783,13.0,4
123,2007,1,241.0,6,2.58,0.358651421,26.371428,4.87,0.0,10.4,8
48,2010,1,76.0,0,9.0,3189.754439,26917.75898,111.21,0.859,16.4,0
10,2006,1,243.0,1,12.6,364.426052,3848.215966,9.65,0.723,14.6,1
27,2012,1,84.0,2,6.76,2260.777642,15431.9293,17.4,0.826,15.5,2
7,2010,0,75.0,0,12.1,7423.228774,46657.629,8.36,0.872,15.4,0
5,2013,1,123.0,1,3.79,279.4290812,3843.591213,2.89,0.736,12.7,1
74,2002,1,14.0,4,0.49,216.7029481,4167.364387,241.99,0.723,12.0,4
107,2013,1,47.0,23,0.01,1.321464076,71.8186998,6.92,0.413,9.3,33
80,2014,1,225.0,1,0.01,281.0023992,4181.583321,29.24,0.729,14.8,1
31,2009,1,96.0,1,4.07,24.88720369,689.396224,44.88,0.747,13.1,1
58,2010,0,68.0,0,11.88,4509.234803,48538.58776,4.56,0.907,18.2,0
63,2009,1,235.0,7,6.64,808.243302,7165.2775,1.69,0.758,14.6,8
56,2000,1,188.0,187,0.06,3.43334364,78.92744,211.54,0.597,10.7,237
80,2008,1,225.0,2,4.26,181.0123284,2139.625631,26.28,0.673,13.4,2
128,2003,1,173.0,0,1.2,27.29839073,158.52724,1.99,0.0,10.4,0
37,2000,1,218.0,4,2.79,353.6690328,2238.4116,58.68,0.607,11.3,5
99,2007,0,154.0,3,10.6,919.1673438,8214.185378,28.83,0.766,14.1,3
130,2007,1,67.0,29,3.88,29.81456607,396.9982166,13.33,0.414,9.6,46
82,2001,1,155.0,26,0.46,71.11645,1336.775376,291.82,0.53,8.5,30
26,2010,1,364.0,46,0.5,43.57328908,896.5697341,11.89,0.36,6.7,80
63,2000,1,292.0,9,6.0,112.541157,1229.958,148.84,0.676,12.1,10
51,2009,1,288.0,4,2.55,47.12969266,544.222779,15.17,0.401,8.9,7
13,2008,1,278.0,25,1.28,7.615430126,82.1513498,86.97,0.444,9.1,39
31,2004,1,12.0,1,4.09,1043.10795,4425.57467,4.19,0.719,12.2,1
124,2003,1,53.0,109,10.16,4.426792406,237.9995917,26.62,0.418,11.5,173
48,2007,1,8.0,0,9.67,3632.243121,28827.32636,11.48,0.855,16.4,0
4,2002,1,138.0,12,7.81,470.1869145,2579.193168,37.89,0.776,16.3,13
86,2005,1,28.0,33,0.2,4.259752532,317.89198,25.64,0.469,9.4,44
44,2007,1,291.0,2,9.02,545.4389573,8352.81711,14.89,0.645,12.4,3
76,2011,0,59.0,0,6.91,3601.287457,22821.847,4.16,0.826,14.8,0
112,2009,1,46.0,3,4.9,47.6164523,332.517125,1.19,0.519,10.8,4
42,2007,1,29.0,0,2.09,5.889526221,478.82327,8.35,0.698,14.2,0
15,2012,1,92.0,0,4.61,693.8226461,4716.673325,0.36,0.728,13.9,0
99,2009,0,158.0,2,10.4,14.96373588,822.18329,23.67,0.795,15.4,3
104,2009,1,219.0,21,0.3,1.177477677,12.566464,12.56,0.444,7.5,33
40,2011,1,138.0,0,0.01,2146.945741,17454.84342,13.27,0.838,16.4,0
30,2004,1,269.0,2,0.27,7.212110766,616.4197236,5.97,0.0,9.5,2
92,2006,1,125.0,1,5.72,631.1251711,5348.518399,3.39,0.744,12.9,2
67,2009,1,95.0,1,1.62,8.140373615,84.268878,41.83,0.746,13.2,1
33,2013,0,54.0,0,9.04,212.0859259,2797.96736,11.44,0.85,13.8,0
43,2013,1,81.0,3,11.1,6646.953935,42554.1225,66.0,0.887,16.2,3
1,2011,1,88.0,0,5.37,437.0621,4437.17868,2.95,0.738,13.3,1
89,2009,1,263.0,51,0.11,5.665405066,341.2894618,158.14,0.307,4.2,99
126,2008,1,119.0,1,6.76,24.73142261,962.312164,3.36,0.77,15.7,1
111,2008,1,196.0,0,4.94,815.4355995,6858.163158,5.15,0.691,11.9,0
123,2014,1,217.0,7,2.9,691.1333535,7962.365824,54.66,0.683,10.8,8
32,2011,0,14.0,0,12.19,1913.356642,14539.18421,4.29,0.808,14.5,0
86,2008,1,189.0,27,0.21,70.27113179,473.844449,264.76,0.492,10.1,35
29,2008,1,146.0,14,4.45,978.07041,5433.7245,44.92,0.683,12.2,16
75,2005,1,29.0,57,0.55,60.21211141,487.942556,127.99,0.338,5.8,101
43,2008,1,88.0,3,11.9,7002.785925,45413.6571,64.37,0.877,16.1,3
14,2005,1,254.0,1,0.73,145.5965445,1247.61392,6.57,0.0,9.2,1
70,2006,0,229.0,0,12.7,116.504961,924.642548,3.27,0.807,16.4,0
130,2001,1,686.0,25,1.72,0.0,548.587312,123.66,0.427,9.8,39
11,2003,0,95.0,0,11.28,507.306164,3743.95693,13.76,0.878,18.6,1
109,2005,1,498.0,55,8.69,709.3170967,5414.634326,4.77,0.609,12.9,84
103,2010,1,24.0,0,5.58,63.04032682,1129.754961,1.75,0.542,10.6,0
7,2008,0,76.0,0,12.0,8329.731655,51386.37665,83.21,0.864,15.1,0
101,2011,1,247.0,14,8.34,9.074569426,617.317648,1.52,0.464,10.2,20
32,2010,0,16.0,0,12.1,206.8868182,1355.74586,44.18,0.803,14.2,0
37,2014,1,181.0,2,2.52,665.7260253,3988.771871,62.81,0.676,13.2,2
105,2004,1,134.0,1,7.42,462.7076756,3331.228766,74.63,0.72,13.1,1
36,2007,1,14.0,7,3.63,19.60467787,359.71886,14.25,0.696,12.9,9
36,2011,1,131.0,7,3.99,344.7412164,5223.351763,151.77,0.71,13.2,8
126,2002,1,124.0,1,5.86,27.46880965,488.768855,33.28,0.746,14.7,1
10,2003,1,253.0,1,11.17,23.83578594,1819.525644,97.97,0.695,13.9,1
95,2006,1,134.0,12,4.22,448.7670462,3171.49856,279.5,0.693,13.0,15
96,2002,1,221.0,68,4.42,0.09987219,1.68135,8.14,0.625,11.4,89
19,2008,1,288.0,45,4.5,107.7988339,569.7612784,146.9,0.345,5.4,80
110,2014,0,58.0,1,0.01,42.98847625,296.47225,46.49,0.877,17.6,1
1,2007,1,9.0,1,5.58,32.24655228,363.13685,0.3,0.703,11.6,1
102,2007,1,149.0,0,3.85,47.73638191,322.543121,1.82,0.682,12.9,0
84,2011,1,27.0,47,0.33,21.23698847,1186.423937,5.55,0.526,9.1,61
21,2005,1,134.0,0,4.26,3.349816965,248.13459,4.75,0.582,11.2,0
21,2014,1,117.0,0,0.01,414.0242418,3529.61843,5.26,0.643,13.5,0
93,2014,1,278.0,10,0.01,208.2311603,2182.716565,77.56,0.511,10.0,13
3,2011,1,361.0,75,8.06,239.8913921,4299.12889,242.19,0.495,9.4,115
61,2011,1,139.0,1,3.58,33.17529686,513.549487,28.29,0.722,12.8,1
67,2002,1,17.0,1,1.98,70.13207838,5436.595223,35.23,0.0,15.2,1
49,2008,1,19.0,13,2.21,472.2234994,2794.22189,1.46,0.589,10.4,15
94,2012,1,148.0,3,5.36,441.8446244,3855.537735,63.79,0.679,12.3,3
77,2014,1,26.0,8,0.01,80.92679802,1326.66882,0.46,0.509,8.5,12
109,2012,1,48.0,43,7.38,1089.954838,7548.163698,52.57,0.644,12.8,56
10,2013,1,23.0,0,14.66,1109.854619,7978.825443,94.66,0.796,15.7,1
75,2014,1,272.0,52,0.01,46.56231672,825.5729915,169.63,0.43,8.2,85
35,2002,1,189.0,7,6.43,4.67359227,38.46578,88.32,0.66,12.3,8
62,2002,1,129.0,4,0.54,259.1572375,1812.288374,52.87,0.712,13.0,4
62,2012,1,115.0,4,0.41,67.70171064,387.753211,79.93,0.735,12.9,4
63,2003,1,282.0,8,6.58,23.43400762,268.123657,1.5,0.714,13.1,9
67,2013,1,97.0,1,1.29,14.55610463,846.285153,5.28,0.766,13.3,1
60,2014,0,57.0,2,7.56,4831.644796,35396.66517,6.79,0.877,16.3,2
72,2011,1,241.0,31,0.97,78.79967196,454.963464,217.44,0.504,10.2,43
14,2004,1,263.0,1,0.96,2.586698228,197.45788,0.64,0.0,8.8,1
68,2011,1,52.0,4,2.39,195.825251,1352.38433,2.64,0.469,11.0,6
20,2008,1,35.0,23,4.33,15.99415192,196.2472628,82.12,0.319,7.9,35
70,2005,0,222.0,0,12.3,913.699529,7863.1629,33.23,0.798,16.2,0
89,2014,1,223.0,49,0.01,3.304039899,43.646498,191.48,0.345,5.3,88
125,2003,1,256.0,6,5.92,21.22386354,148.522488,47.81,0.691,14.3,6
71,2011,0,72.0,0,11.5,17028.52798,115761.577,5.18,0.894,13.9,0
129,2013,1,328.0,29,2.41,20.62306285,185.793359,15.15,0.565,12.5,42
30,2008,1,255.0,2,0.12,93.36788979,795.97519,6.57,0.461,10.2,2
10,2002,1,262.0,1,12.23,145.4233629,1479.383142,98.66,0.687,13.6,1
116,2013,1,153.0,9,6.5,788.6873403,6171.262444,68.14,0.733,13.6,10
13,2010,1,254.0,25,1.33,94.25737917,757.695974,91.99,0.451,9.5,39
110,2008,0,7.0,2,10.24,5596.535203,35578.73619,45.95,0.854,16.1,2
63,2006,1,295.0,8,7.08,76.19868936,5291.57565,1.54,0.747,14.3,9
12,2013,1,18.0,0,6.56,629.2018591,4688.538443,3.44,0.706,12.9,0
11,2012,0,78.0,0,10.08,664.4738975,4474.5717,111.28,0.886,16.2,1
44,2014,1,237.0,2,0.01,715.2816939,9692.163874,18.76,0.687,12.6,3
6,2009,0,66.0,1,10.62,7172.275229,42742.99898,2.17,0.925,19.1,1
81,2006,1,13.0,0,5.38,595.7306923,4383.59597,0.62,0.751,13.2,0
88,2009,1,163.0,3,3.36,292.753101,1464.497754,56.67,0.613,11.3,3
115,2010,1,171.0,10,0.32,43.34099958,738.3475227,7.64,0.603,11.1,12
63,2004,1,287.0,8,6.55,33.91660183,2874.288291,15.13,0.725,13.5,9
62,2011,1,116.0,4,0.43,68.86623298,387.324145,75.75,0.737,13.1,4
130,2014,1,371.0,23,6.5,10.82259524,127.47462,154.12,0.498,10.3,34
130,2008,1,632.0,30,3.56,20.84342867,325.678573,135.58,0.421,9.7,46
15,2011,1,92.0,0,4.64,7.959131146,55.156834,36.89,0.711,13.4,0
107,2014,1,463.0,23,0.01,1.443286353,78.4394757,7.79,0.426,9.5,32
39,2007,1,329.0,6,1.23,11.42385961,317.3294336,41.53,0.405,5.3,9
9,2012,1,137.0,111,0.01,59.2589257,856.342857,155.73,0.557,9.9,139
86,2003,1,22.0,38,0.2,2.79096532,253.72412,24.96,0.457,9.2,50
18,2003,0,155.0,1,11.19,32.38616103,271.46824,77.75,0.729,12.9,1
73,2006,1,587.0,38,1.18,6.847033785,297.6971211,134.29,0.377,9.6,61
31,2007,1,93.0,1,4.2,150.8891479,612.623418,43.69,0.734,12.8,1
10,2008,1,224.0,1,14.67,501.8056141,6376.183153,95.28,0.755,15.1,1
68,2005,1,675.0,5,2.67,57.90369752,862.9463118,19.5,0.437,10.7,6
18,2002,0,157.0,1,10.2,33.26778134,287.534843,78.37,0.723,12.9,1
36,2005,1,151.0,8,3.54,18.09317114,321.942547,137.35,0.688,12.8,9
121,2007,1,12.0,3,1.24,469.6282925,3778.184171,1.3,0.695,14.3,4
28,2001,1,11.0,457,2.84,14.23064496,153.1824,1.27,0.592,9.6,558
114,2007,1,121.0,8,0.83,17.98136184,258.3529,19.63,0.644,11.5,9
123,2008,1,235.0,6,2.4,34.23979419,394.467675,49.36,0.0,10.5,8
52,2012,1,22.0,0,7.57,497.4719464,3785.935665,0.75,0.63,10.6,1
80,2010,1,25.0,1,5.8,22.31624272,265.353659,2.71,0.693,14.3,2
21,2010,1,123.0,0,4.75,286.8907303,3312.825985,0.52,0.627,12.7,0
69,2013,1,258.0,9,0.01,45.04892458,454.1222236,42.86,0.419,9.8,11
50,2007,1,36.0,31,0.19,1.399626733,49.456775,1.97,0.364,7.6,48
93,2004,1,314.0,11,0.58,158.001946,637.3616215,61.62,0.439,7.6,15
101,2007,1,295.0,20,6.78,7.409771603,44.853339,9.45,0.424,10.1,30
36,2001,1,158.0,9,4.13,14.5887403,193.741571,128.53,0.67,12.4,10
65,2007,1,211.0,0,0.68,188.7108773,1357.632211,0.96,0.574,11.8,0
9,2006,1,152.0,164,0.01,42.3304549,494.51466,14.54,0.506,8.4,215
88,2004,1,194.0,4,3.81,36.81621175,191.55157,0.54,0.587,11.0,4
121,2013,1,13.0,3,1.29,594.6453102,4199.47253,11.15,0.72,14.7,3
98,2009,0,9.0,0,12.03,337.1023516,2363.97161,15.68,0.809,16.0,0
5,2010,1,132.0,1,4.23,224.3212014,3218.381655,28.77,0.72,12.3,1
62,2014,1,113.0,4,0.41,63.8784522,466.94775,0.89,0.737,13.1,4
33,2008,0,62.0,0,12.01,239.6409938,3539.7488,1.82,0.844,13.7,0
123,2004,1,238.0,6,2.86,186.1013972,1453.917166,4.73,0.0,10.3,8
44,2009,1,31.0,2,8.64,52.31086276,763.66223,15.87,0.652,12.4,3
1,2006,1,99.0,1,5.31,3.3021542,35.1293,29.93,0.696,11.4,1
35,2007,1,164.0,6,6.05,74.8217488,4647.31359,9.54,0.685,12.7,8
53,2014,1,245.0,14,0.01,5.103249438,83.1148117,15.72,0.487,9.1,19
18,2004,0,157.0,1,10.96,384.1473028,3381.57837,7.72,0.738,13.3,1
60,2007,0,63.0,2,8.37,5228.821581,37698.78573,58.44,0.862,16.1,2
81,2014,1,17.0,0,0.01,726.0291764,7378.345289,0.62,0.803,15.1,0
83,2009,1,4.0,70,1.18,39.75216936,463.852618,23.52,0.382,9.2,101
88,2011,1,147.0,3,3.39,321.6132593,1682.957924,0.59,0.62,11.5,3
39,2008,1,322.0,6,0.49,11.76572311,326.825642,42.33,0.406,5.2,9
17,2006,1,161.0,70,7.1,30.30374691,586.145975,189.12,0.698,13.8,79
105,2013,1,122.0,1,9.16,880.6403367,6353.826383,71.64,0.766,14.1,1
48,2006,1,77.0,0,9.42,318.5806628,2481.15781,1.12,0.85,16.3,1
50,2009,1,297.0,29,0.18,24.84763562,436.6895539,15.57,0.376,8.1,46
70,2003,0,22.0,0,11.29,80.99710054,555.535669,34.15,0.78,15.8,0
68,2012,1,513.0,4,0.01,168.1348992,1281.516,2.9,0.479,11.0,6
35,2006,1,178.0,7,6.2,352.9551269,3836.468771,93.71,0.677,12.6,8
16,2014,1,268.0,2,0.01,662.802194,7497.762376,21.69,0.697,12.6,2
37,2006,1,211.0,3,2.77,57.74562629,362.951768,6.56,0.651,12.9,3
71,2014,0,65.0,0,11.12,16255.16198,119172.7418,5.56,0.892,13.9,0
92,2012,1,12.0,1,6.95,201.7490628,1589.82713,37.73,0.765,12.8,1
37,2009,1,23.0,2,2.55,416.4338399,3366.482133,61.37,0.662,12.8,2
124,2006,1,41.0,93,9.81,50.83901418,336.4593923,29.56,0.434,10.6,145
105,2011,1,127.0,1,9.56,915.3190791,6423.291783,7.23,0.757,13.5,1
42,2005,1,214.0,0,2.02,64.39203443,3658.63832,8.22,0.699,13.9,0
11,2004,0,91.0,1,12.05,5160.508378,35589.71295,14.21,0.88,18.8,1
73,2002,1,67.0,46,1.1,3.885394742,29.9798977,12.14,0.388,10.4,75
14,2002,1,282.0,1,0.29,151.9755193,885.6382245,0.66,0.0,8.0,1
69,2008,1,281.0,10,3.88,40.03344077,232.61732,36.63,0.394,9.8,14
80,2007,1,26.0,2,3.79,126.698109,1634.81431,2.59,0.661,13.0,2
80,2005,1,274.0,2,2.75,98.68367951,998.8226671,25.26,0.637,11.8,2
40,2005,1,189.0,0,15.52,153.5045263,1338.31322,13.55,0.812,15.9,0
95,2014,1,125.0,8,0.01,973.728675,6491.5245,39.73,0.735,13.4,10
129,2010,1,363.0,30,2.47,184.3649102,1463.213573,1.39,0.533,11.8,45
112,2012,1,412.0,2,0.01,720.2333929,3851.51547,12.48,0.534,11.3,3
71,2002,0,95.0,0,12.91,910.5062778,5293.64115,4.46,0.86,13.5,0
25,2010,1,446.0,17,1.67,43.48359197,446.4434494,44.49,0.352,6.6,24
8,2005,1,162.0,6,0.73,81.28883085,1578.4239,8.39,0.675,11.2,7
95,2003,1,152.0,15,4.5,34.70333523,218.25997,269.38,0.686,13.3,19
64,2006,1,388.0,68,1.76,52.60385429,697.66385,0.38,0.483,9.7,104
73,2009,1,491.0,36,1.16,7.915071248,42.7379657,14.71,0.415,9.9,56
48,2004,1,81.0,0,9.56,287.6124519,21955.149,19.55,0.83,15.3,1
7,2012,0,7.0,0,12.26,7878.372355,48333.57273,84.3,0.884,15.7,0
8,2012,1,123.0,5,0.01,285.6103912,7496.335728,92.96,0.742,11.8,6
98,2003,0,15.0,0,14.21,2283.891796,15772.7334,14.59,0.789,15.8,1
70,2014,0,169.0,0,15.19,2211.744178,16554.97139,29.32,0.841,16.5,0
92,2001,1,124.0,2,5.43,7.320514461,446.372833,3.9,0.721,12.4,2
0,2014,1,271.0,64,0.01,73.52358168,612.696514,3.28,0.476,10.0,86
56,2009,1,189.0,143,0.08,125.7980678,2254.44566,239.34,0.645,11.7,174
68,2003,1,648.0,5,1.99,5.300902041,63.636279,1.92,0.44,10.5,7
36,2004,1,148.0,8,3.65,16.37920405,278.557892,13.6,0.682,12.7,9
47,2014,1,253.0,37,0.01,97.67794571,1432.227943,269.63,0.576,11.7,54
115,2003,1,182.0,11,0.36,13.25723997,236.314438,65.77,0.553,10.1,14
51,2014,1,282.0,4,0.01,50.06053544,642.6256154,17.26,0.419,9.2,6
9,2003,1,161.0,196,0.01,35.48458957,432.7388972,1.39,0.484,7.9,264
32,2009,0,19.0,0,12.21,2160.380199,14157.14416,4.43,0.803,14.2,0
108,2002,1,22.0,0,1.08,156.2847968,784.9562874,4.35,0.446,7.3,0
101,2005,1,37.0,24,7.01,39.44666715,287.931877,89.92,0.388,8.8,38
19,2014,1,268.0,39,0.01,8.386339501,75.1464113,175.86,0.398,7.7,63
102,2012,1,136.0,0,0.01,492.0552263,4234.554443,1.89,0.698,12.9,0
31,2014,1,96.0,1,3.45,384.5129138,1647.44179,47.58,0.768,13.9,1
96,2006,1,219.0,63,4.08,121.3625467,1391.772325,87.89,0.646,11.5,82
9,2009,1,144.0,135,0.01,53.26400378,681.125368,15.45,0.523,8.4,173
107,2009,1,433.0,28,3.97,49.8371267,394.5932439,0.63,0.375,8.5,42
63,2011,1,224.0,7,6.63,179.170133,11634.42422,1.66,0.766,14.4,7
46,2000,0,95.0,3,12.91,4238.540035,23718.7467,82.21,0.855,16.2,4
18,2009,0,152.0,1,10.93,661.5144334,6955.987733,74.44,0.768,13.8,1
71,2013,0,68.0,0,11.02,15515.75234,113751.85,0.54,0.892,13.9,0
11,2001,0,1.0,1,11.01,2943.375396,23121.56635,1.29,0.873,18.2,1
83,2010,1,47.0,69,0.96,5.743393664,419.2258149,24.22,0.39,9.3,98
21,2009,1,124.0,0,4.45,339.9777364,3444.5566,4.97,0.621,12.4,0
129,2008,1,45.0,31,2.12,153.6783754,1369.68249,13.83,0.504,11.4,49
104,2010,1,212.0,21,0.28,1.020071763,11.631377,129.16,0.449,7.7,32
118,2011,1,34.0,14,1.44,39.08258546,562.3393592,66.79,0.457,11.5,21
101,2002,1,415.0,31,7.82,1.9659778,196.59778,8.54,0.343,7.2,50
108,2007,1,2.0,0,0.85,28.90135229,146.931125,0.49,0.482,9.0,0
100,2004,1,321.0,19,11.5,46.51559476,412.372294,14.47,0.741,13.6,21
112,2005,1,63.0,3,5.08,372.1651473,2873.862141,1.16,0.495,9.7,4
34,2010,1,273.0,1,0.44,187.4960097,1325.99724,8.51,0.441,5.5,2
21,2007,1,126.0,0,5.28,345.463714,3112.285712,4.86,0.602,11.9,0
73,2011,1,441.0,32,1.23,13.77617463,512.125451,156.28,0.444,10.6,50
1,2001,1,14.0,1,4.25,96.20557078,1326.97339,0.36,0.662,10.6,1
81,2009,1,117.0,0,6.45,489.6818699,6698.79439,6.18,0.785,14.6,0
26,2014,1,362.0,46,0.01,11.3020668,125.998515,135.69,0.39,7.3,78
39,2005,1,34.0,7,1.07,5.064688968,276.75896,0.4,0.0,5.4,9
121,2003,1,17.0,4,1.34,321.7694175,2761.969249,99.4,0.667,13.5,4
68,2006,1,654.0,5,2.61,71.15577609,915.775754,19.66,0.437,10.7,6
116,2000,1,194.0,18,5.88,0.27564826,27.564826,62.96,0.64,10.9,21
91,2007,1,178.0,367,0.03,3.912744517,95.4327931,163.33,0.505,6.7,459
0,2010,1,279.0,74,0.01,79.67936736,553.32894,28.83,0.448,9.2,102
11,2002,0,99.0,1,11.29,320.3177664,2552.3328,13.33,0.875,18.8,1
81,2008,1,121.0,0,6.17,709.1311228,7325.73474,6.17,0.774,14.2,0
33,2007,0,63.0,0,11.56,1958.525877,31386.63265,1.64,0.836,13.5,0
27,2013,1,84.0,2,7.2,2442.222054,15941.39722,174.63,0.831,15.6,2
70,2007,0,24.0,0,13.4,1581.511914,12297.91535,32.31,0.812,16.4,0
112,2000,1,536.0,3,7.19,25.21683318,1637.4567,1.61,0.516,9.4,4
111,2014,1,178.0,0,6.32,1132.432517,9564.46383,5.48,0.722,12.7,0
126,2000,1,131.0,1,6.65,645.9583816,6871.897677,33.21,0.738,14.0,1
91,2005,1,2.0,364,0.04,30.59320769,711.4699463,154.0,0.487,6.1,459
88,2005,1,194.0,3,3.7,218.5716179,1175.116225,53.79,0.592,11.0,4
80,2006,1,271.0,2,2.91,122.1206485,1334.651896,2.56,0.649,12.7,2
19,2009,1,283.0,44,4.55,81.14304705,552.7455521,15.14,0.356,5.9,77
109,2006,1,496.0,54,8.5,732.1255305,5631.73485,48.23,0.609,12.9,82
