Country,Year,Status,Adult Mortality,infant deaths,Alcohol,percentage expenditure,GDP,Population (in 100K),Income composition of resources,Schooling,under-five deaths 
32,2008,0,116.0,0,12.06,2425.403891,15893.8656,4.43,0.8,14.3,0
47,2003,1,38.0,41,1.53,31.09435342,373.2815537,24.47,0.489,7.9,63
19,2010,1,279.0,43,4.55,90.46018236,575.4464527,15.65,0.365,6.3,74
76,2009,0,63.0,0,7.38,335.5180568,2675.58259,4.12,0.815,14.4,0
95,2010,1,14.0,10,4.72,69.43934508,522.493191,293.74,0.708,13.3,12
17,2007,1,159.0,65,7.19,394.9321299,7313.557962,191.27,0.7,13.5,73
106,2013,1,172.0,0,0.01,1521.672751,15687.34795,0.9,0.762,13.5,0
33,2011,0,57.0,0,10.69,2443.325028,32233.83942,11.25,0.847,13.8,0
112,2001,1,568.0,3,6.72,143.6197316,1437.634951,1.73,0.506,9.3,4
114,2007,1,121.0,8,0.83,17.98136184,258.3529,19.63,0.644,11.5,9
41,2010,1,261.0,162,1.34,67.73374413,341.39992,8.77,0.401,8.1,243
36,2009,1,137.0,7,3.87,282.1440066,4255.56571,146.91,0.702,13.1,8
49,2006,1,24.0,14,2.38,352.0244894,2256.56724,1.34,0.57,9.8,17
11,2002,0,99.0,1,11.29,320.3177664,2552.3328,13.33,0.875,18.8,1
108,2011,1,186.0,0,0.99,229.6687488,1642.837974,5.4,0.497,9.4,0
50,2014,1,299.0,27,0.01,50.57976483,561.997387,1.19,0.412,8.6,41
64,2005,1,412.0,70,1.82,39.55677502,519.7999346,36.48,0.474,9.6,108
27,2012,1,84.0,2,6.76,2260.777642,15431.9293,17.4,0.826,15.5,2
92,2007,1,124.0,1,6.16,76.2508038,668.8667,3.45,0.743,12.9,2
22,2013,1,183.0,11,0.01,8.758214538,128.419568,15.23,0.546,10.8,13
125,2002,1,256.0,6,4.89,115.738974,879.475486,0.48,0.683,13.9,7
14,2007,1,238.0,1,0.16,283.806236,1741.142552,6.87,0.0,10.1,1
66,2006,0,229.0,0,10.4,1099.248837,9667.9757,22.18,0.807,16.2,0
30,2014,1,23.0,1,0.01,73.86584922,852.954379,7.59,0.497,11.1,2
105,2006,1,133.0,1,8.58,541.8243468,4129.758741,74.12,0.739,13.4,1
66,2001,0,228.0,0,6.68,332.2751709,3572.8513,2.34,0.728,14.2,0
64,2004,1,432.0,72,1.43,36.29775249,458.8843551,35.75,0.461,8.9,112
16,2001,1,679.0,2,5.48,306.9527349,3128.97793,17.55,0.56,11.8,4
42,2010,1,2.0,0,2.25,62.08343533,3651.966784,0.86,0.706,14.6,0
7,2008,0,76.0,0,12.0,8329.731655,51386.37665,83.21,0.864,15.1,0
92,2001,1,124.0,2,5.43,7.320514461,446.372833,3.9,0.721,12.4,2
123,2006,1,245.0,6,2.71,29.27235366,2136.66815,0.48,0.0,10.4,8
7,2006,0,81.0,0,12.4,69.92899358,443.99361,82.69,0.854,15.0,0
120,2014,1,171.0,0,6.94,1578.872339,19325.24283,13.54,0.778,12.7,0
14,2012,1,223.0,0,0.01,188.7373664,2422.816,7.53,0.581,12.3,1
110,2000,0,86.0,2,11.12,1934.398154,14676.769,45.68,0.82,15.7,2
100,2004,1,321.0,19,11.5,46.51559476,412.372294,14.47,0.741,13.6,21
80,2008,1,225.0,2,4.26,181.0123284,2139.625631,26.28,0.673,13.4,2
110,2001,0,84.0,2,9.86,2044.169761,15323.6114,4.85,0.825,15.7,2
14,2014,1,216.0,0,0.01,209.3921344,2522.7968,7.76,0.596,12.5,1
78,2000,1,177.0,0,4.6,336.3213326,3861.32414,11.87,0.667,12.1,0
105,2007,1,132.0,1,9.3,772.8700353,5458.121718,73.82,0.743,13.5,1
35,2002,1,189.0,7,6.43,4.67359227,38.46578,88.32,0.66,12.3,8
101,2007,1,295.0,20,6.78,7.409771603,44.853339,9.45,0.424,10.1,30
125,2009,1,231.0,5,8.71,324.5491348,2545.48341,0.47,0.734,14.9,6
28,2014,1,86.0,171,5.78,109.8743903,7683.5238,1.36,0.723,13.1,198
109,2012,1,48.0,43,7.38,1089.954838,7548.163698,52.57,0.644,12.8,56
44,2005,1,37.0,2,7.72,353.2438029,6741.293948,1.43,0.64,12.4,3
127,2005,1,192.0,24,1.78,40.13342094,546.776852,0.26,0.62,11.7,28
39,2005,1,34.0,7,1.07,5.064688968,276.75896,0.4,0.0,5.4,9
114,2004,1,131.0,9,0.93,10.21129783,148.852738,17.87,0.61,10.6,10
48,2009,1,78.0,0,9.08,372.6854142,2971.973,1.12,0.857,16.2,0
77,2008,1,217.0,8,0.02,61.76263795,1167.535689,3.48,0.475,7.2,12
43,2013,1,81.0,3,11.1,6646.953935,42554.1225,66.0,0.887,16.2,3
86,2010,1,178.0,23,0.24,84.62302524,592.1835216,27.23,0.515,11.1,30
48,2007,1,8.0,0,9.67,3632.243121,28827.32636,11.48,0.855,16.4,0
92,2009,1,127.0,1,6.87,1092.155356,7429.628274,35.79,0.755,12.8,2
124,2005,1,446.0,99,10.09,44.52614001,315.788227,28.54,0.429,10.9,155
13,2007,1,283.0,25,1.12,7.49281752,76.535419,84.55,0.438,8.9,39
76,2007,0,65.0,0,7.45,2578.888314,19375.5696,0.47,0.808,14.4,0
42,2008,1,26.0,0,1.95,81.04656111,4177.657789,0.84,0.7,14.3,0
21,2008,1,124.0,0,4.16,360.6208825,3638.95946,4.92,0.615,12.2,0
54,2011,1,153.0,4,3.1,32.16407994,212.584798,0.84,0.611,11.7,5
117,2014,1,155.0,2,0.01,28.14578503,1153.51578,12.13,0.612,12.5,2
2,2009,1,123.0,20,0.5,352.0636419,3868.83123,35.47,0.705,13.1,23
94,2006,1,161.0,3,5.61,26.18072382,189.71539,58.83,0.648,12.1,4
125,2012,1,25.0,5,8.44,453.7830847,3855.42128,4.56,0.739,15.1,5
12,2012,1,189.0,0,6.66,582.8027185,4673.63848,0.34,0.702,12.5,0
130,2012,1,429.0,26,6.09,92.60233636,955.648466,14.72,0.464,9.8,39
123,2008,1,235.0,6,2.4,34.23979419,394.467675,49.36,0.0,10.5,8
83,2008,1,45.0,72,1.48,0.796915785,53.127719,228.47,0.372,8.8,104
51,2013,1,279.0,4,0.01,8.20063742,61.566347,16.81,0.415,9.1,6
126,2003,1,121.0,1,5.11,160.8400141,3622.52284,33.26,0.747,15.0,1
24,2005,1,76.0,2,8.0,6333.177967,36189.58838,0.32,0.886,15.8,2
79,2011,1,124.0,34,5.3,1117.196097,9834.472689,1.2,0.745,12.6,39
39,2004,1,342.0,7,0.64,10.26097341,287.4222243,38.59,0.0,5.0,10
128,2007,1,157.0,0,1.01,342.4908556,2393.367265,2.2,0.579,10.7,0
64,2002,1,437.0,76,1.66,32.73674134,395.8493511,3.32,0.451,8.5,118
12,2001,1,21.0,0,4.9,251.6586929,3419.275719,2.55,0.677,11.8,0
21,2006,1,129.0,0,4.25,26.45133197,234.28992,0.49,0.596,11.9,0
107,2014,1,463.0,23,0.01,1.443286353,78.4394757,7.79,0.426,9.5,32
83,2011,1,47.0,66,0.94,40.80617976,526.5313517,2.49,0.397,9.5,94
52,2009,1,218.0,0,7.49,466.6693698,2716.35256,7.46,0.618,10.5,1
129,2005,1,554.0,34,2.33,121.879331,691.3178164,12.52,0.467,10.7,55
0,2008,1,287.0,80,0.03,25.87392536,373.3611163,27.29,0.433,8.7,110
10,2007,1,226.0,1,14.22,464.077513,4735.484827,9.57,0.739,14.9,1
29,2001,1,165.0,17,4.43,404.4205858,2395.856551,4.99,0.653,11.4,21
1,2015,1,74.0,0,4.6,364.9752287,3954.22783,0.29,0.762,14.2,0
74,2010,1,131.0,3,0.49,65.56659662,971.356987,281.12,0.764,12.8,4
76,2008,0,64.0,0,7.14,2655.573684,21928.767,0.49,0.813,14.6,0
61,2004,1,165.0,1,3.67,192.3226305,3719.97351,27.29,0.689,11.1,1
85,2011,1,268.0,3,7.84,7.896234931,56.971392,22.16,0.612,11.5,4
29,2011,1,144.0,12,4.37,184.3073618,7227.73968,46.47,0.7,13.0,14
127,2012,1,184.0,18,0.01,16.71406295,174.468298,2.98,0.673,12.0,21
11,2014,0,76.0,0,12.6,7163.348923,47439.39684,1.13,0.89,16.3,1
34,2009,1,279.0,1,0.49,177.2671607,1253.657431,0.84,0.436,5.3,2
109,2005,1,498.0,55,8.69,709.3170967,5414.634326,4.77,0.609,12.9,84
61,2006,1,15.0,1,3.63,194.092569,4313.1682,2.76,0.709,12.5,1
63,2013,1,28.0,5,6.48,26.4072659,1389.8561,17.35,0.782,15.0,6
85,2012,1,232.0,3,0.01,796.8734263,5749.44752,22.64,0.619,11.5,4
46,2011,0,74.0,2,11.2,869.790735,4681.32796,82.75,0.912,16.8,3
93,2009,1,288.0,11,0.82,20.53327531,1166.66337,69.47,0.477,9.2,14
85,2013,1,232.0,3,0.01,760.6550553,5488.131712,2.32,0.625,11.6,3
68,2008,1,592.0,5,2.75,91.85432774,934.428563,2.0,0.447,10.7,6
33,2005,0,65.0,0,11.41,1562.520827,25324.48666,1.28,0.826,13.5,0
23,2005,1,4.0,58,5.03,73.03276195,952.1872484,17.43,0.456,8.3,93
103,2006,1,22.0,0,5.46,47.08931143,843.89447,1.59,0.521,10.2,0
52,2001,1,247.0,1,6.71,15.54978677,925.582546,7.52,0.606,10.9,1
71,2005,0,9.0,0,11.84,1346.246697,8289.69641,4.65,0.874,13.5,0
71,2013,0,68.0,0,11.02,15515.75234,113751.85,0.54,0.892,13.9,0
130,2000,1,665.0,24,1.68,0.0,547.3588785,122.22,0.434,9.8,39
6,2007,0,66.0,1,10.56,872.5986092,4991.98289,0.28,0.918,19.0,2
118,2010,1,323.0,14,1.21,41.96145465,487.9238913,6.53,0.449,11.0,21
37,2011,1,197.0,2,2.37,549.2783081,3736.58713,6.19,0.666,13.0,2
13,2002,1,283.0,25,1.23,40.48815233,418.6985763,72.95,0.407,7.3,40
75,2006,1,288.0,57,0.53,67.70920683,521.6425796,13.23,0.35,6.1,98
33,2008,0,62.0,0,12.01,239.6409938,3539.7488,1.82,0.844,13.7,0
93,2000,1,335.0,11,0.73,62.56273841,631.9468526,55.72,0.418,6.2,14
15,2013,1,9.0,0,4.12,75.61062911,535.86555,3.65,0.735,14.2,0
86,2011,1,172.0,22,0.27,112.1229028,692.1166842,273.27,0.529,12.0,27
127,2014,1,184.0,16,0.01,0.442802404,25.448414,0.38,0.69,12.1,18
91,2006,1,179.0,365,0.03,40.36829999,873.772727,157.94,0.501,6.5,458
92,2014,1,119.0,1,6.74,1842.463782,12593.7374,3.94,0.78,13.0,1
68,2012,1,513.0,4,0.01,168.1348992,1281.516,2.9,0.479,11.0,6
116,2004,1,189.0,14,6.17,301.3597791,2659.83918,6.52,0.674,11.9,16
122,2002,1,138.0,38,1.47,35.55729,366.57,65.14,0.658,11.5,46
95,2011,1,133.0,9,4.83,759.5380695,5771.565878,297.6,0.721,13.4,12
12,2004,1,197.0,0,6.2,325.6807462,3831.53819,0.28,0.691,12.5,0
75,2008,1,278.0,55,0.57,102.1413744,689.6784228,141.38,0.36,5.8,94
21,2009,1,124.0,0,4.45,339.9777364,3444.5566,4.97,0.621,12.4,0
11,2006,0,85.0,0,10.98,5579.199083,38852.3613,15.48,0.865,15.7,1
37,2002,1,24.0,3,2.97,29.68529375,248.4125,0.59,0.621,11.8,4
10,2006,1,243.0,1,12.6,364.426052,3848.215966,9.65,0.723,14.6,1
23,2013,1,364.0,48,0.01,63.07890158,1365.34419,216.56,0.501,10.4,73
0,2011,1,275.0,71,0.01,7.097108703,63.537231,29.79,0.454,9.5,97
37,2012,1,181.0,2,2.48,591.7757569,3827.786267,62.21,0.67,13.2,2
94,2011,1,15.0,3,5.79,472.1932825,3988.11894,62.94,0.675,12.3,3
26,2008,1,394.0,46,0.45,49.09198224,929.772391,111.34,0.338,6.0,80
126,2012,1,118.0,0,5.77,339.7190493,1592.6819,33.97,0.784,15.5,0
81,2010,1,115.0,0,6.56,635.4849381,6682.281158,6.19,0.787,15.0,0
118,2014,1,285.0,13,0.01,4.877350139,62.1318489,72.29,0.475,12.0,20
94,2007,1,159.0,3,5.61,318.6201852,2312.192926,59.66,0.649,12.0,4
72,2003,1,268.0,40,0.93,37.12894787,316.7998965,172.79,0.457,8.5,60
37,2003,1,29.0,3,3.1,400.1342971,2519.737387,59.72,0.628,12.0,4
101,2009,1,288.0,17,7.11,9.165614959,539.1538211,99.77,0.447,10.2,25
52,2007,1,232.0,1,7.2,362.8702271,2327.58324,7.48,0.62,11.2,1
104,2013,1,196.0,20,0.26,11.8385319,148.912351,1.41,0.474,8.7,28
71,2008,0,8.0,0,11.53,18961.3486,114293.8433,0.49,0.887,13.5,0
16,2010,1,349.0,2,5.99,547.0386679,6346.15624,2.15,0.669,12.3,3
108,2000,1,235.0,0,0.71,4.24926073,154.518572,0.41,0.455,7.2,0
122,2000,1,143.0,44,1.54,421.2956602,4316.553895,63.24,0.641,10.7,54
91,2009,1,175.0,371,0.03,0.697215581,16.63999,16.75,0.514,7.3,460
96,2007,1,216.0,62,4.19,137.327474,1672.685433,89.29,0.648,11.4,80
127,2011,1,183.0,19,2.83,140.6905284,1564.966945,2.93,0.664,12.0,22
23,2014,1,366.0,47,0.01,61.39263642,1441.1417,22.24,0.507,10.4,71
32,2013,0,97.0,0,12.39,1899.107385,13574.749,42.56,0.817,14.9,0
74,2005,1,135.0,3,0.46,297.5913833,5593.822995,256.59,0.734,12.9,4
37,2007,1,23.0,2,2.83,52.30172215,334.83817,6.83,0.657,12.9,3
123,2005,1,248.0,6,2.85,2.19888585,174.51475,47.55,0.0,10.3,8
36,2007,1,14.0,7,3.63,19.60467787,359.71886,14.25,0.696,12.9,9
74,2014,1,126.0,4,0.52,721.3655432,11183.96191,3.23,0.783,13.0,4
54,2010,1,156.0,4,3.1,302.1057507,1932.85829,81.95,0.606,11.5,5
108,2007,1,2.0,0,0.85,28.90135229,146.931125,0.49,0.482,9.0,0
59,2014,1,6.0,1,2.62,4348.33531,37582.84624,0.82,0.895,16.0,1
36,2004,1,148.0,8,3.65,16.37920405,278.557892,13.6,0.682,12.7,9
16,2008,1,427.0,2,6.56,476.8625872,5623.379566,19.46,0.646,12.1,3
114,2002,1,135.0,9,1.25,91.70356833,1263.13455,1.79,0.596,10.2,11
73,2013,1,394.0,29,0.01,55.83107625,332.922339,165.77,0.459,10.7,42
90,2006,1,396.0,549,9.66,10.35779424,119.743286,142.61,0.466,9.0,879
95,2013,1,125.0,8,5.38,946.6521165,6583.116248,35.66,0.731,13.4,11
50,2013,1,284.0,27,0.01,5.140668848,54.169324,115.37,0.406,8.5,41
73,2003,1,613.0,43,1.08,4.375316094,26.152517,123.37,0.362,10.3,70
11,2001,0,1.0,1,11.01,2943.375396,23121.56635,1.29,0.873,18.2,1
64,2009,1,317.0,62,1.86,7.146851404,92.816252,4.24,0.514,10.7,91
31,2012,1,97.0,1,3.34,2568.237059,9985.36959,46.54,0.758,13.6,1
102,2002,1,174.0,0,3.3,208.1688437,1631.41727,1.77,0.653,12.1,0
120,2004,1,19.0,0,5.82,11.85100131,129.51914,1.3,0.736,12.2,0
105,2013,1,122.0,1,9.16,880.6403367,6353.826383,71.64,0.766,14.1,1
81,2007,1,125.0,0,4.98,678.5188944,5957.145693,6.16,0.762,13.6,0
42,2014,1,19.0,0,0.01,50.539484,546.3728,0.89,0.727,15.2,0
63,2000,1,292.0,9,6.0,112.541157,1229.958,148.84,0.676,12.1,10
1,2013,1,84.0,0,4.76,430.8769785,4414.72314,2.9,0.759,14.2,1
26,2011,1,365.0,46,0.56,67.76269089,989.2363633,122.89,0.37,6.7,79
83,2010,1,47.0,69,0.96,5.743393664,419.2258149,24.22,0.39,9.3,98
16,2012,1,3.0,2,0.01,12.83447357,729.231453,2.89,0.687,12.5,3
83,2007,1,425.0,74,1.03,53.9502789,422.1461573,221.88,0.36,8.2,108
100,2002,1,313.0,20,10.87,266.5416917,2375.5944,14.54,0.727,12.8,24
36,2000,1,163.0,9,3.99,84.17527008,1451.29776,126.29,0.668,12.4,11
19,2007,1,293.0,46,4.58,73.92730583,475.11122,14.25,0.334,4.9,83
18,2008,0,155.0,1,10.98,107.9826127,7296.122479,74.93,0.761,13.8,1
41,2011,1,249.0,156,1.32,67.77565369,354.8463544,9.47,0.411,8.2,231
54,2009,1,157.0,4,3.08,286.1211446,1815.489496,0.84,0.603,11.3,5
74,2003,1,138.0,3,0.48,264.2496129,4463.675893,24.69,0.724,12.1,4
80,2005,1,274.0,2,2.75,98.68367951,998.8226671,25.26,0.637,11.8,2
88,2013,1,157.0,2,3.58,366.4841804,1847.19849,59.46,0.63,11.5,3
54,2002,1,169.0,6,3.09,154.8636161,1132.8721,68.63,0.561,10.1,7
52,2013,1,218.0,0,7.56,345.9044258,3944.178173,0.76,0.633,10.3,1
68,2013,1,518.0,4,0.01,153.3443147,1196.1335,21.17,0.484,11.1,6
20,2013,1,33.0,22,0.01,40.15128458,282.7555252,0.96,0.398,10.5,32
93,2007,1,295.0,11,0.71,85.7175381,956.668952,66.28,0.461,8.6,14
29,2000,1,167.0,18,4.66,477.1341814,2472.197831,4.44,0.65,11.3,21
66,2002,0,219.0,0,7.44,376.4570185,4132.34927,2.31,0.746,14.8,0
47,2002,1,31.0,42,1.6,3.336437969,39.484473,199.25,0.484,7.6,63
4,2012,1,12.0,9,8.35,1133.558003,12969.7712,42.97,0.822,17.2,10
66,2003,0,29.0,0,8.24,478.0644911,5134.95694,22.88,0.761,15.2,0
130,2013,1,399.0,25,6.39,10.66670728,111.227396,1.55,0.488,10.4,36
100,2007,1,282.0,16,12.19,11.02617159,911.25385,14.29,0.761,13.8,19
30,2011,1,241.0,2,0.12,59.6596497,829.7586885,0.77,0.479,10.6,2
26,2012,1,367.0,46,0.62,57.8242709,973.472574,12.75,0.381,7.3,79
44,2011,1,289.0,2,8.9,133.5223672,1716.2258,1.7,0.664,12.5,3
129,2013,1,328.0,29,2.41,20.62306285,185.793359,15.15,0.565,12.5,42
123,2010,1,211.0,7,2.48,385.325164,4439.23,0.59,0.0,10.6,8
81,2008,1,121.0,0,6.17,709.1311228,7325.73474,6.17,0.774,14.2,0
80,2000,1,274.0,2,2.79,56.431387,474.2133361,23.97,0.582,8.9,3
18,2000,0,163.0,1,9.69,15.2357274,169.28586,8.17,0.709,12.9,1
98,2003,0,15.0,0,14.21,2283.891796,15772.7334,14.59,0.789,15.8,1
73,2002,1,67.0,46,1.1,3.885394742,29.9798977,12.14,0.388,10.4,75
48,2005,1,81.0,0,9.95,2785.139364,22551.73574,19.87,0.839,15.6,1
76,2013,0,57.0,0,8.58,374.2947283,2393.1888,4.23,0.828,14.2,0
76,2004,0,69.0,0,6.53,203.3157499,1519.5497,0.41,0.797,14.2,0
9,2006,1,152.0,164,0.01,42.3304549,494.51466,14.54,0.506,8.4,215
92,2006,1,125.0,1,5.72,631.1251711,5348.518399,3.39,0.744,12.9,2
130,2007,1,67.0,29,3.88,29.81456607,396.9982166,13.33,0.414,9.6,46
126,2002,1,124.0,1,5.86,27.46880965,488.768855,33.28,0.746,14.7,1
108,2002,1,22.0,0,1.08,156.2847968,784.9562874,4.35,0.446,7.3,0
116,2011,1,155.0,10,6.07,748.4451054,5491.159981,6.75,0.72,13.3,11
48,2010,1,76.0,0,9.0,3189.754439,26917.75898,111.21,0.859,16.4,0
34,2011,1,268.0,1,0.39,20.35974738,143.986898,8.66,0.451,5.9,2
122,2004,1,132.0,33,1.35,1.132766775,64.72953,6.78,0.675,12.0,39
17,2012,1,148.0,49,7.55,843.1946259,12291.46685,2.57,0.73,14.2,54
67,2000,1,112.0,1,2.26,404.3879434,5334.93329,32.35,0.0,14.9,1
72,2007,1,261.0,35,0.71,55.43034455,377.8482928,194.34,0.483,9.1,51
32,2011,0,14.0,0,12.19,1913.356642,14539.18421,4.29,0.808,14.5,0
110,2013,0,6.0,1,9.25,423.680459,2921.9342,4.66,0.874,17.5,2
20,2014,1,297.0,22,0.01,41.25159038,312.7489794,9.89,0.404,10.6,32
35,2012,1,174.0,6,5.93,857.1307037,5968.876767,1.15,0.706,13.1,7
28,2007,1,96.0,285,3.88,312.6624819,2695.366223,13.18,0.659,11.4,332
115,2009,1,174.0,10,0.3,35.71613793,666.3458569,74.73,0.601,11.1,12
121,2001,1,11.0,4,1.19,257.2878697,2254.933126,9.79,0.654,13.1,5
40,2011,1,138.0,0,0.01,2146.945741,17454.84342,13.27,0.838,16.4,0
7,2013,0,68.0,0,11.82,90.58501176,554.71532,84.79,0.887,15.7,0
78,2011,1,158.0,0,3.03,918.807245,9197.26972,1.25,0.748,14.1,0
68,2014,1,522.0,4,0.01,162.1278115,1174.839214,21.46,0.491,10.8,6
68,2004,1,666.0,5,1.8,67.91361818,781.5145936,19.34,0.439,10.7,7
115,2012,1,164.0,10,0.01,71.50892145,954.725253,8.0,0.613,11.1,12
61,2005,1,161.0,1,3.59,16.97511622,482.24762,27.45,0.706,12.4,1
47,2007,1,28.0,41,1.25,3.181373629,19.686718,2.27,0.519,9.1,61
97,2011,0,128.0,2,10.93,250.0773782,13893.18768,38.63,0.829,15.4,2
70,2014,0,169.0,0,15.19,2211.744178,16554.97139,29.32,0.841,16.5,0
9,2005,1,155.0,174,0.01,38.05462002,484.155471,143.43,0.499,8.2,231
32,2012,0,14.0,0,11.49,1851.713262,13235.97757,42.68,0.815,14.6,0
71,2010,0,73.0,0,11.36,2267.252192,14965.361,0.57,0.884,13.7,0
123,2011,1,217.0,7,2.55,490.4181326,5649.978486,5.17,0.665,10.6,8
80,2012,1,231.0,1,0.01,253.8285861,4368.82248,28.14,0.712,14.7,2
19,2008,1,288.0,45,4.5,107.7988339,569.7612784,146.9,0.345,5.4,80
94,2012,1,148.0,3,5.36,441.8446244,3855.537735,63.79,0.679,12.3,3
75,2011,1,271.0,54,0.61,101.8113996,835.88998,15.55,0.404,7.5,90
33,2010,0,59.0,0,11.32,283.3300258,3818.46396,1.11,0.853,14.6,0
97,2014,0,12.0,2,10.71,243.808475,14341.675,38.12,0.85,16.4,2
29,2008,1,146.0,14,4.45,978.07041,5433.7245,44.92,0.683,12.2,16
96,2009,1,219.0,59,4.42,159.5348489,1825.341521,92.23,0.661,11.7,76
16,2007,1,436.0,2,6.21,512.5887995,5714.47937,19.14,0.63,12.1,3
127,2010,1,183.0,20,2.73,119.4571154,1377.8214,2.86,0.657,11.9,23
70,2011,0,18.0,0,12.66,1758.822757,14357.73679,3.28,0.826,16.7,0
5,2005,1,137.0,1,4.25,20.21822828,1643.758397,29.81,0.679,10.9,1
116,2002,1,192.0,16,5.93,27.63810304,296.54617,64.73,0.657,11.5,19
61,2012,1,138.0,1,3.65,37.17108782,521.33363,2.85,0.725,12.8,1
87,2011,0,63.0,1,8.96,1047.370244,5354.6536,16.69,0.911,17.2,1
26,2013,1,366.0,46,0.64,76.52382535,986.13177,131.34,0.387,7.3,78
120,2013,1,172.0,0,6.71,167.2657906,1967.83283,13.48,0.773,12.7,0
34,2010,1,273.0,1,0.44,187.4960097,1325.99724,8.51,0.441,5.5,2
88,2006,1,17.0,3,3.69,21.41123529,124.992617,5.45,0.597,11.0,4
8,2012,1,123.0,5,0.01,285.6103912,7496.335728,92.96,0.742,11.8,6
52,2012,1,22.0,0,7.57,497.4719464,3785.935665,0.75,0.63,10.6,1
107,2008,1,441.0,29,3.91,5.379606465,46.3759178,61.65,0.367,8.3,44
97,2003,0,142.0,3,9.06,542.0235,5693.52416,3.82,0.796,15.3,3
127,2008,1,184.0,22,2.36,13.89021225,182.28625,0.27,0.644,11.9,25
60,2000,0,77.0,3,9.78,31.50582204,251.2426,56.94,0.823,14.8,3
107,2007,1,45.0,29,3.86,45.57108889,358.8274716,6.15,0.357,8.2,45
28,2000,1,115.0,490,3.06,17.46057369,959.372181,12.63,0.583,9.5,608
97,2001,0,149.0,3,7.74,466.7383106,4981.198619,38.25,0.784,14.7,3
50,2007,1,36.0,31,0.19,1.399626733,49.456775,1.97,0.364,7.6,48
47,2005,1,296.0,41,1.5,78.71123825,498.172394,2.15,0.499,8.1,62
47,2009,1,271.0,41,1.76,30.72290501,186.76538,23.94,0.542,10.4,60
83,2002,1,416.0,87,2.16,40.82597077,262.884551,191.4,0.311,6.2,127
102,2012,1,136.0,0,0.01,492.0552263,4234.554443,1.89,0.698,12.9,0
113,2014,0,54.0,0,7.3,1142.212403,5918.19898,9.7,0.906,15.8,0
90,2013,1,367.0,498,8.3,194.2032879,2996.96432,171.83,0.514,9.8,773
0,2001,1,316.0,88,0.01,10.5747282,117.49698,29.66,0.34,5.9,122
64,2007,1,356.0,66,1.97,59.83361364,839.181117,3.89,0.494,10.1,100
102,2007,1,149.0,0,3.85,47.73638191,322.543121,1.82,0.682,12.9,0
12,2013,1,18.0,0,6.56,629.2018591,4688.538443,3.44,0.706,12.9,0
35,2001,1,188.0,7,6.13,340.0239945,2862.154836,86.97,0.656,12.3,9
104,2004,1,247.0,24,0.35,66.02236299,733.581811,19.56,0.408,6.2,42
17,2014,1,144.0,44,7.32,83.16465362,1226.61731,242.13,0.747,15.2,49
46,2014,0,69.0,2,11.03,941.7562909,4792.65288,0.9,0.92,17.0,3
94,2003,1,166.0,4,6.64,155.4233076,1174.779347,0.57,0.642,12.7,4
74,2002,1,14.0,4,0.49,216.7029481,4167.364387,241.99,0.723,12.0,4
99,2002,0,178.0,4,9.62,37.82275031,2124.873613,21.73,0.714,12.0,5
129,2009,1,368.0,30,2.3,143.8698873,1139.11233,134.56,0.518,11.6,47
91,2010,1,172.0,372,0.04,0.66751505,14.142268,17.56,0.521,7.5,461
39,2009,1,311.0,6,0.63,1.575160196,43.7544499,4.31,0.402,5.2,9
67,2007,1,98.0,1,1.72,8.906931168,614.271115,4.86,0.731,12.9,1
50,2009,1,297.0,29,0.18,24.84763562,436.6895539,15.57,0.376,8.1,46
6,2014,0,6.0,1,9.71,10769.36305,62214.6912,23.47,0.936,20.4,1
35,2013,1,157.0,6,5.93,97.52211538,627.55544,12.81,0.709,13.2,7
93,2012,1,284.0,10,0.01,31.6357652,271.318741,7.44,0.501,9.9,13
127,2004,1,183.0,24,1.59,34.41887163,465.1198869,25.86,0.613,11.6,29
61,2011,1,139.0,1,3.58,33.17529686,513.549487,28.29,0.722,12.8,1
120,2008,1,185.0,0,6.41,1902.693048,21188.11857,13.15,0.767,12.4,0
82,2002,1,15.0,25,0.46,66.72933871,1413.757176,295.12,0.54,8.8,29
6,2012,0,61.0,1,10.03,11714.99858,67677.63477,227.28,0.93,20.1,1
62,2014,1,113.0,4,0.41,63.8784522,466.94775,0.89,0.737,13.1,4
108,2012,1,184.0,0,0.01,247.9492284,1858.689868,5.52,0.505,9.4,0
7,2009,0,77.0,0,11.3,8053.557638,47654.18721,83.43,0.87,15.3,0
62,2004,1,125.0,4,0.54,32.52523612,261.456882,55.36,0.723,13.5,4
78,2012,1,154.0,0,0.01,915.1859205,9291.227619,12.56,0.756,14.3,0
75,2007,1,282.0,56,0.55,81.8405007,595.6368319,13.68,0.363,6.4,96
68,2011,1,52.0,4,2.39,195.825251,1352.38433,2.64,0.469,11.0,6
49,2011,1,193.0,11,2.16,457.7745845,3187.845296,149.49,0.609,10.5,14
80,2007,1,26.0,2,3.79,126.698109,1634.81431,2.59,0.661,13.0,2
15,2010,1,94.0,0,4.54,630.3883564,4611.47298,3.72,0.717,13.3,0
130,2009,1,587.0,30,4.64,1.040021112,65.824121,13.82,0.419,9.9,45
33,2013,0,54.0,0,9.04,212.0859259,2797.96736,11.44,0.85,13.8,0
5,2002,1,134.0,1,2.86,57.17810403,783.261699,3.34,0.645,10.8,1
120,2005,1,189.0,0,6.12,1187.949491,12323.1275,12.97,0.745,12.3,0
