Country,Year,Status,Adult Mortality,infant deaths,Alcohol,percentage expenditure,GDP,Population (in 100K),Income composition of resources,Schooling,under-five deaths 
57,2008,1,167.0,32,0.17,192.1562998,4521.3247,291.11,0.638,10.3,38
48,2011,1,76.0,0,8.02,3192.887363,25916.29353,11.15,0.86,16.7,0
36,2011,1,131.0,7,3.99,344.7412164,5223.351763,151.77,0.71,13.2,8
25,2011,1,443.0,16,1.66,58.52947463,494.336779,44.76,0.361,6.8,24
118,2010,1,323.0,14,1.21,41.96145465,487.9238913,6.53,0.449,11.0,21
47,2007,1,28.0,41,1.25,3.181373629,19.686718,2.27,0.519,9.1,61
25,2010,1,446.0,17,1.67,43.48359197,446.4434494,44.49,0.352,6.6,24
42,2009,1,23.0,0,2.31,60.65068446,3369.48247,8.52,0.704,14.5,0
73,2010,1,462.0,35,1.08,9.728005297,458.8681744,15.17,0.43,10.2,54
54,2006,1,161.0,5,3.23,192.9297829,1437.628785,7.54,0.583,10.8,6
97,2003,0,142.0,3,9.06,542.0235,5693.52416,3.82,0.796,15.3,3
83,2009,1,4.0,70,1.18,39.75216936,463.852618,23.52,0.382,9.2,101
63,2005,1,294.0,8,6.94,351.8603267,3771.278957,15.15,0.737,13.9,9
116,2010,1,158.0,10,5.95,71.6850913,575.32176,6.73,0.711,13.1,12
106,2013,1,172.0,0,0.01,1521.672751,15687.34795,0.9,0.762,13.5,0
126,2010,1,118.0,0,6.21,2331.532804,11938.212,33.74,0.777,15.6,1
109,2012,1,48.0,43,7.38,1089.954838,7548.163698,52.57,0.644,12.8,56
125,2006,1,267.0,5,7.99,29.38172706,233.18831,46.79,0.716,14.7,6
10,2001,1,254.0,1,10.74,14.06141699,1244.373185,99.29,0.681,13.3,1
126,2000,1,131.0,1,6.65,645.9583816,6871.897677,33.21,0.738,14.0,1
125,2003,1,256.0,6,5.92,21.22386354,148.522488,47.81,0.691,14.3,6
1,2013,1,84.0,0,4.76,430.8769785,4414.72314,2.9,0.759,14.2,1
129,2007,1,487.0,32,2.08,10.85148218,114.587985,127.26,0.492,11.1,51
116,2005,1,177.0,13,6.26,321.1953005,2893.651356,65.43,0.682,12.0,15
117,2010,1,163.0,2,0.1,38.58376645,849.8626972,1.2,0.599,12.4,3
79,2004,1,124.0,44,4.9,920.8284115,7199.59665,169.96,0.714,12.1,52
110,2008,0,7.0,2,10.24,5596.535203,35578.73619,45.95,0.854,16.1,2
27,2012,1,84.0,2,6.76,2260.777642,15431.9293,17.4,0.826,15.5,2
70,2011,0,18.0,0,12.66,1758.822757,14357.73679,3.28,0.826,16.7,0
80,2006,1,271.0,2,2.91,122.1206485,1334.651896,2.56,0.649,12.7,2
9,2004,1,158.0,185,0.01,4.11469667,46.7579167,141.37,0.491,8.1,247
1,2005,1,15.0,1,5.16,26.99312143,279.142931,3.11,0.685,10.8,1
6,2006,0,66.0,1,10.31,6187.062017,36118.28381,0.27,0.915,20.3,2
76,2005,0,67.0,0,6.41,2247.035692,15835.34667,0.44,0.805,14.8,0
40,2010,1,137.0,0,14.97,1802.017593,14638.6482,13.31,0.833,16.2,0
78,2003,1,174.0,0,4.08,407.779262,4623.347642,1.21,0.687,12.6,0
102,2005,1,16.0,0,3.63,287.4671305,2571.262348,1.8,0.671,12.6,0
9,2008,1,147.0,144,0.01,42.48865034,615.7775411,148.86,0.52,8.6,186
55,2010,1,196.0,1200,2.77,57.73359864,1345.77153,123.99,0.569,10.4,1600
111,2011,1,187.0,0,5.64,989.1263558,8318.97692,5.32,0.704,12.5,0
93,2009,1,288.0,11,0.82,20.53327531,1166.66337,69.47,0.477,9.2,14
72,2005,1,265.0,37,0.72,33.74786198,274.819723,183.37,0.473,8.9,56
124,2004,1,485.0,104,9.89,36.60609252,288.236949,275.68,0.427,11.6,164
7,2012,0,7.0,0,12.26,7878.372355,48333.57273,84.3,0.884,15.7,0
49,2008,1,19.0,13,2.21,472.2234994,2794.22189,1.46,0.589,10.4,15
120,2012,1,174.0,0,6.7,1486.236406,19152.531,13.42,0.772,12.6,0
18,2004,0,157.0,1,10.96,384.1473028,3381.57837,7.72,0.738,13.3,1
116,2013,1,153.0,9,6.5,788.6873403,6171.262444,68.14,0.733,13.6,10
122,2014,1,17.0,16,1.45,181.9083783,12127.22522,7.74,0.759,14.5,19
23,2011,1,371.0,51,6.19,83.18071241,1295.649726,2.52,0.486,10.0,79
72,2010,1,248.0,32,1.03,76.60442169,412.739341,21.15,0.503,10.2,45
91,2010,1,172.0,372,0.04,0.66751505,14.142268,17.56,0.521,7.5,461
42,2012,1,195.0,0,0.01,431.4854874,4546.73854,8.74,0.714,14.9,0
10,2012,1,194.0,0,16.35,91.70962117,694.243915,94.64,0.793,15.6,1
86,2010,1,178.0,23,0.24,84.62302524,592.1835216,27.23,0.515,11.1,30
4,2012,1,12.0,9,8.35,1133.558003,12969.7712,42.97,0.822,17.2,10
80,2005,1,274.0,2,2.75,98.68367951,998.8226671,25.26,0.637,11.8,2
24,2004,1,77.0,2,7.8,5513.329924,31979.87195,0.32,0.881,15.8,2
31,2002,1,99.0,1,4.17,112.9493745,462.14965,0.46,0.712,11.9,1
130,2010,1,527.0,29,5.21,53.30858081,713.63562,14.86,0.436,10.0,44
66,2005,0,216.0,0,9.92,86.9255399,7558.7426,22.39,0.791,15.9,0
16,2014,1,268.0,2,0.01,662.802194,7497.762376,21.69,0.697,12.6,2
85,2013,1,232.0,3,0.01,760.6550553,5488.131712,2.32,0.625,11.6,3
106,2014,1,17.0,0,0.01,151.1045552,1557.77892,0.91,0.766,13.2,0
97,2002,0,145.0,3,8.02,516.0554391,5196.932921,38.23,0.79,15.0,3
6,2014,0,6.0,1,9.71,10769.36305,62214.6912,23.47,0.936,20.4,1
59,2011,1,61.0,1,2.67,3793.161624,33657.15727,0.78,0.883,15.8,1
66,2003,0,29.0,0,8.24,478.0644911,5134.95694,22.88,0.761,15.2,0
76,2008,0,64.0,0,7.14,2655.573684,21928.767,0.49,0.813,14.6,0
36,2009,1,137.0,7,3.87,282.1440066,4255.56571,146.91,0.702,13.1,8
11,2010,0,81.0,0,10.22,665.7356115,4438.23741,18.96,0.878,15.9,1
125,2002,1,256.0,6,4.89,115.738974,879.475486,0.48,0.683,13.9,7
21,2004,1,14.0,0,4.19,240.139715,1976.45856,4.68,0.574,11.1,0
112,2008,1,477.0,3,4.87,413.0063027,2842.438422,11.59,0.514,10.6,4
77,2008,1,217.0,8,0.02,61.76263795,1167.535689,3.48,0.475,7.2,12
28,2007,1,96.0,285,3.88,312.6624819,2695.366223,13.18,0.659,11.4,332
16,2006,1,491.0,2,6.45,76.31867911,5374.554867,18.84,0.61,11.9,3
66,2013,0,161.0,0,10.37,150.3116884,1532.22924,2.13,0.814,15.4,0
49,2013,1,189.0,11,1.93,582.1469583,3452.828934,155.96,0.611,10.7,13
3,2013,1,355.0,69,8.1,35.95857279,484.616884,26.0,0.523,11.4,105
94,2010,1,152.0,3,5.65,359.9760397,3225.591754,6.3,0.664,12.4,3
92,2011,1,121.0,1,6.9,119.2124275,927.723171,3.78,0.758,12.9,1
5,2003,1,134.0,1,3.03,7.341493148,93.1661567,0.32,0.657,10.8,1
75,2009,1,276.0,55,0.59,84.63438925,697.153124,14.67,0.385,7.1,93
33,2002,0,68.0,0,11.68,1128.050886,16372.29152,9.77,0.805,12.5,0
4,2003,1,137.0,11,7.62,57.58467352,333.4376,38.39,0.77,16.4,13
102,2001,1,175.0,0,3.43,199.4118322,1555.47451,1.76,0.645,12.0,0
97,2014,0,12.0,2,10.71,243.808475,14341.675,38.12,0.85,16.4,2
68,2007,1,633.0,4,2.69,9.18432717,918.432717,19.82,0.44,10.6,6
6,2007,0,66.0,1,10.56,872.5986092,4991.98289,0.28,0.918,19.0,2
30,2011,1,241.0,2,0.12,59.6596497,829.7586885,0.77,0.479,10.6,2
27,2014,1,83.0,2,7.16,2352.999591,14817.37778,176.14,0.841,16.2,2
4,2002,1,138.0,12,7.81,470.1869145,2579.193168,37.89,0.776,16.3,13
24,2003,1,78.0,2,7.7,4687.845565,28172.14883,0.32,0.877,15.8,2
122,2011,1,114.0,20,1.53,1275.877569,11341.13395,73.49,0.737,13.8,23
27,2008,1,88.0,2,7.31,241.5533381,1781.3668,166.62,0.804,15.2,2
19,2013,1,27.0,40,4.64,88.97040214,699.452847,17.73,0.392,7.5,66
99,2010,0,153.0,2,9.0,983.2518091,8297.483621,22.47,0.797,15.8,2
88,2003,1,198.0,4,3.77,2.542436908,115.565314,5.25,0.583,11.0,5
34,2011,1,268.0,1,0.39,20.35974738,143.986898,8.66,0.451,5.9,2
125,2012,1,25.0,5,8.44,453.7830847,3855.42128,4.56,0.739,15.1,5
34,2009,1,279.0,1,0.49,177.2671607,1253.657431,0.84,0.436,5.3,2
0,2014,1,271.0,64,0.01,73.52358168,612.696514,3.28,0.476,10.0,86
6,2009,0,66.0,1,10.62,7172.275229,42742.99898,2.17,0.925,19.1,1
79,2011,1,124.0,34,5.3,1117.196097,9834.472689,1.2,0.745,12.6,39
2,2004,1,14.0,19,0.45,220.393699,2598.9823,32.83,0.673,11.7,23
90,2008,1,386.0,536,9.3,105.5910629,1383.893354,15.35,0.481,9.2,848
93,2011,1,285.0,10,0.88,23.40731286,177.867119,72.69,0.494,9.9,13
27,2011,1,86.0,2,7.26,211.614293,1475.69242,171.53,0.82,15.4,2
126,2004,1,122.0,1,5.66,882.356362,4117.38853,3.32,0.75,15.5,1
10,2009,1,226.0,0,14.09,434.7985025,5176.172649,9.57,0.771,15.4,1
21,2010,1,123.0,0,4.75,286.8907303,3312.825985,0.52,0.627,12.7,0
39,2007,1,329.0,6,1.23,11.42385961,317.3294336,41.53,0.405,5.3,9
13,2003,1,285.0,25,1.35,8.931827297,519.2922847,7.53,0.416,7.7,40
68,2008,1,592.0,5,2.75,91.85432774,934.428563,2.0,0.447,10.7,6
39,2011,1,286.0,6,0.62,20.97991915,582.775532,4.47,0.405,5.0,8
120,2006,1,188.0,0,6.35,103.3710689,1495.96337,1.33,0.751,12.3,0
86,2011,1,172.0,22,0.27,112.1229028,692.1166842,273.27,0.529,12.0,27
78,2008,1,166.0,0,2.49,6.6489825,83.635,12.44,0.728,13.6,0
123,2011,1,217.0,7,2.55,490.4181326,5649.978486,5.17,0.665,10.6,8
0,2012,1,272.0,69,0.01,78.1842153,669.959,36.97,0.463,9.8,93
21,2008,1,124.0,0,4.16,360.6208825,3638.95946,4.92,0.615,12.2,0
121,2005,1,14.0,3,1.37,379.5139945,3194.562243,1.12,0.683,13.9,4
67,2008,1,98.0,1,1.67,69.13924862,712.775759,4.11,0.74,13.1,1
121,2008,1,12.0,3,1.37,53.08451654,431.9326,1.47,0.701,14.3,3
8,2009,1,132.0,6,2.1,22.48638351,495.294791,89.47,0.728,11.6,6
35,2000,1,176.0,7,6.58,44.79247812,282.4242,85.63,0.651,12.2,9
10,2008,1,224.0,1,14.67,501.8056141,6376.183153,95.28,0.755,15.1,1
90,2014,1,362.0,490,0.01,263.2111031,3221.678128,17.65,0.521,10.0,759
22,2014,1,179.0,11,0.01,12.17952064,198.687123,1.53,0.553,10.9,12
40,2004,1,195.0,0,15.07,101.1201161,885.465115,1.36,0.805,15.7,0
60,2001,0,75.0,2,9.69,3.1222302,24.819,5.7,0.828,14.9,3
15,2011,1,92.0,0,4.64,7.959131146,55.156834,36.89,0.711,13.4,0
73,2006,1,587.0,38,1.18,6.847033785,297.6971211,134.29,0.377,9.6,61
36,2007,1,14.0,7,3.63,19.60467787,359.71886,14.25,0.696,12.9,9
11,2004,0,91.0,1,12.05,5160.508378,35589.71295,14.21,0.88,18.8,1
86,2006,1,21.0,31,0.2,45.87989927,348.6314534,25.95,0.476,9.6,41
124,2006,1,41.0,93,9.81,50.83901418,336.4593923,29.56,0.434,10.6,145
98,2002,0,17.0,1,12.0,1904.00231,12882.28897,14.2,0.788,15.9,1
26,2009,1,37.0,46,0.47,4.982900401,84.455939,11.53,0.343,6.3,80
21,2009,1,124.0,0,4.45,339.9777364,3444.5566,4.97,0.621,12.4,0
54,2002,1,169.0,6,3.09,154.8636161,1132.8721,68.63,0.561,10.1,7
8,2012,1,123.0,5,0.01,285.6103912,7496.335728,92.96,0.742,11.8,6
16,2007,1,436.0,2,6.21,512.5887995,5714.47937,19.14,0.63,12.1,3
77,2014,1,26.0,8,0.01,80.92679802,1326.66882,0.46,0.509,8.5,12
129,2013,1,328.0,29,2.41,20.62306285,185.793359,15.15,0.565,12.5,42
42,2010,1,2.0,0,2.25,62.08343533,3651.966784,0.86,0.706,14.6,0
77,2012,1,29.0,8,0.01,62.48419552,1364.283745,3.83,0.491,7.8,12
92,2014,1,119.0,1,6.74,1842.463782,12593.7374,3.94,0.78,13.0,1
66,2008,0,199.0,0,11.84,253.4022338,16348.53121,21.77,0.819,16.3,0
128,2003,1,173.0,0,1.2,27.29839073,158.52724,1.99,0.0,10.4,0
12,2005,1,191.0,0,6.25,365.799896,3933.332215,2.83,0.695,12.8,0
10,2004,1,247.0,1,12.05,42.33443901,2378.33927,9.73,0.703,14.1,1
98,2012,0,81.0,0,11.96,331.457035,2577.4264,15.15,0.824,16.3,0
126,2005,1,123.0,1,6.35,152.5448405,522.951116,33.26,0.753,15.5,1
88,2014,1,148.0,2,3.55,473.1238124,1975.46477,6.14,0.636,11.6,3
92,2004,1,123.0,1,5.69,527.60848,4591.892776,32.7,0.733,12.8,2
122,2005,1,129.0,30,1.29,832.9552058,7384.354661,6.79,0.681,11.9,36
76,2012,0,58.0,0,7.67,343.123395,2193.8836,4.19,0.821,14.1,0
1,2001,1,14.0,1,4.25,96.20557078,1326.97339,0.36,0.662,10.6,1
130,2002,1,73.0,25,4.43,0.0,57.34834,1.26,0.427,10.0,40
1,2015,1,74.0,0,4.6,364.9752287,3954.22783,0.29,0.762,14.2,0
48,2001,1,83.0,1,8.62,1403.022211,12538.17883,18.62,0.801,14.2,1
7,2004,0,86.0,0,12.1,5316.877456,36693.4262,81.72,0.841,14.7,0
112,2011,1,438.0,2,5.2,735.7090978,3934.27325,12.25,0.526,11.2,3
108,2000,1,235.0,0,0.71,4.24926073,154.518572,0.41,0.455,7.2,0
85,2014,1,242.0,2,0.01,751.3982719,5421.343953,2.38,0.632,11.7,3
61,2004,1,165.0,1,3.67,192.3226305,3719.97351,27.29,0.689,11.1,1
24,2010,1,7.0,2,8.4,8649.674911,47447.4762,3.45,0.898,15.9,2
69,2014,1,329.0,8,0.01,54.37396957,458.4651734,4.4,0.426,9.9,11
94,2013,1,148.0,3,5.03,573.4346982,4479.95858,6.47,0.679,12.3,3
45,2000,1,129.0,2,3.28,47.81704183,691.997711,0.44,0.0,11.4,2
121,2002,1,19.0,4,1.17,262.8184944,2346.5937,98.64,0.662,13.3,5
114,2002,1,135.0,9,1.25,91.70356833,1263.13455,1.79,0.596,10.2,11
96,2009,1,219.0,59,4.42,159.5348489,1825.341521,92.23,0.661,11.7,76
43,2013,1,81.0,3,11.1,6646.953935,42554.1225,66.0,0.887,16.2,3
35,2010,1,166.0,6,6.02,664.5585242,5451.6696,98.98,0.697,12.9,8
56,2011,1,185.0,134,0.08,211.8783404,3634.27685,245.78,0.662,12.3,161
83,2008,1,45.0,72,1.48,0.796915785,53.127719,228.47,0.372,8.8,104
24,2012,1,68.0,2,8.3,9748.636237,52496.69487,34.76,0.907,15.9,2
62,2011,1,116.0,4,0.43,68.86623298,387.324145,75.75,0.737,13.1,4
43,2010,1,86.0,3,11.7,72.8001211,473.34279,65.28,0.879,16.0,3
111,2010,1,19.0,0,5.26,99.08095375,833.31332,0.53,0.7,12.3,0
51,2010,1,287.0,4,3.21,53.30782696,543.957418,1.56,0.405,8.9,7
18,2008,0,155.0,1,10.98,107.9826127,7296.122479,74.93,0.761,13.8,1
32,2012,0,14.0,0,11.49,1851.713262,13235.97757,42.68,0.815,14.6,0
114,2006,1,123.0,8,0.97,122.6523334,1762.24617,189.15,0.636,11.4,10
12,2004,1,197.0,0,6.2,325.6807462,3831.53819,0.28,0.691,12.5,0
72,2011,1,241.0,31,0.97,78.79967196,454.963464,217.44,0.504,10.2,43
39,2010,1,298.0,6,0.61,17.35739784,482.14994,0.44,0.404,5.1,9
86,2013,1,162.0,19,0.27,80.15505125,688.6172788,27.99,0.545,12.3,24
118,2014,1,285.0,13,0.01,4.877350139,62.1318489,72.29,0.475,12.0,20
32,2014,0,97.0,0,12.14,1884.098811,13467.46827,42.38,0.82,15.1,0
88,2009,1,163.0,3,3.36,292.753101,1464.497754,56.67,0.613,11.3,3
14,2002,1,282.0,1,0.29,151.9755193,885.6382245,0.66,0.0,8.0,1
80,2002,1,263.0,2,2.43,55.60878216,571.51883,24.44,0.599,10.1,2
95,2011,1,133.0,9,4.83,759.5380695,5771.565878,297.6,0.721,13.4,12
81,2014,1,17.0,0,0.01,726.0291764,7378.345289,0.62,0.803,15.1,0
73,2009,1,491.0,36,1.16,7.915071248,42.7379657,14.71,0.415,9.9,56
28,2009,1,93.0,248,4.88,50.28348923,3838.434292,1.33,0.682,12.2,288
54,2011,1,153.0,4,3.1,32.16407994,212.584798,0.84,0.611,11.7,5
86,2014,1,158.0,18,0.01,8.523486403,76.2386977,283.23,0.551,12.4,22
93,2013,1,281.0,10,0.01,25.70881695,229.95364,75.93,0.506,10.0,13
1,2010,1,91.0,1,5.28,41.82275719,494.358832,2.91,0.725,12.5,1
26,2013,1,366.0,46,0.64,76.52382535,986.13177,131.34,0.387,7.3,78
18,2001,0,16.0,1,10.72,25.06262895,1764.97387,0.89,0.713,12.9,1
81,2006,1,13.0,0,5.38,595.7306923,4383.59597,0.62,0.751,13.2,0
1,2006,1,99.0,1,5.31,3.3021542,35.1293,29.93,0.696,11.4,1
126,2007,1,124.0,1,6.67,14.47305874,79.69746,33.4,0.76,15.3,1
10,2006,1,243.0,1,12.6,364.426052,3848.215966,9.65,0.723,14.6,1
118,2008,1,344.0,14,1.33,69.35924758,513.391914,61.62,0.441,10.1,22
37,2003,1,29.0,3,3.1,400.1342971,2519.737387,59.72,0.628,12.0,4
34,2014,1,252.0,1,0.38,24.73299655,174.91511,9.12,0.467,6.3,1
8,2006,1,154.0,6,0.85,105.6337264,2473.85776,8.48,0.682,10.7,7
106,2005,1,185.0,0,7.82,21.4653132,1192.5174,0.83,0.712,12.1,0
22,2006,1,216.0,17,2.03,51.50447119,539.8791529,134.74,0.483,10.1,21
106,2004,1,186.0,0,7.91,12.94324581,1176.65871,0.82,0.715,12.3,0
107,2014,1,463.0,23,0.01,1.443286353,78.4394757,7.79,0.426,9.5,32
88,2005,1,194.0,3,3.7,218.5716179,1175.116225,53.79,0.592,11.0,4
15,2010,1,94.0,0,4.54,630.3883564,4611.47298,3.72,0.717,13.3,0
9,2009,1,144.0,135,0.01,53.26400378,681.125368,15.45,0.523,8.4,173
58,2012,0,69.0,0,11.49,6616.695125,49231.36254,45.87,0.895,18.5,0
71,2004,0,92.0,0,12.42,12372.05188,75716.3518,0.46,0.867,13.5,0
56,2001,1,188.0,182,0.06,33.95837125,747.9817455,21.46,0.604,10.6,229
15,2004,1,99.0,0,4.25,3.479918859,265.642661,37.81,0.0,12.3,0
46,2014,0,69.0,2,11.03,941.7562909,4792.65288,0.9,0.92,17.0,3
35,2001,1,188.0,7,6.13,340.0239945,2862.154836,86.97,0.656,12.3,9
62,2013,1,114.0,4,0.4,546.6235156,3992.86717,84.13,0.737,13.1,4
6,2002,0,73.0,1,9.84,46.3871819,281.81763,1.97,0.902,20.1,2
109,2006,1,496.0,54,8.5,732.1255305,5631.73485,48.23,0.609,12.9,82
91,2003,1,185.0,366,0.01,24.23455671,563.594342,14.77,0.465,5.6,466
32,2010,0,16.0,0,12.1,206.8868182,1355.74586,44.18,0.803,14.2,0
105,2010,1,128.0,1,9.65,774.4396617,5411.87744,72.91,0.755,13.6,1
120,2009,1,183.0,0,6.37,128.0896289,1458.8796,13.22,0.773,12.5,0
2,2008,1,126.0,20,0.46,43.08717334,495.254866,34.87,0.697,12.6,23
107,2007,1,45.0,29,3.86,45.57108889,358.8274716,6.15,0.357,8.2,45
99,2008,0,159.0,2,11.9,128.0805702,1136.47356,25.38,0.78,14.7,3
3,2007,1,375.0,87,6.35,184.8213446,2878.837144,29.98,0.454,7.7,138
49,2011,1,193.0,11,2.16,457.7745845,3187.845296,149.49,0.609,10.5,14
13,2008,1,278.0,25,1.28,7.615430126,82.1513498,86.97,0.444,9.1,39
66,2000,0,218.0,0,7.13,291.0170765,3352.731296,2.37,0.716,13.7,0
73,2014,1,377.0,27,0.01,59.48744893,354.7253961,17.69,0.466,10.7,40
64,2006,1,388.0,68,1.76,52.60385429,697.66385,0.38,0.483,9.7,104
115,2003,1,182.0,11,0.36,13.25723997,236.314438,65.77,0.553,10.1,14
123,2006,1,245.0,6,2.71,29.27235366,2136.66815,0.48,0.0,10.4,8
36,2001,1,158.0,9,4.13,14.5887403,193.741571,128.53,0.67,12.4,10
5,2009,1,137.0,1,3.96,201.1855461,2993.832531,28.89,0.725,11.9,1
96,2013,1,219.0,55,4.61,24.58973399,276.289146,98.48,0.671,11.7,69
33,2001,0,69.0,0,10.16,100.8086193,1562.92433,0.96,0.8,12.4,0
83,2005,1,434.0,80,1.23,67.33378735,369.1545359,0.29,0.341,7.3,117
37,2008,1,194.0,2,2.68,53.95949877,357.347674,0.61,0.659,13.4,3
40,2014,1,122.0,0,0.01,2700.07305,19941.45532,13.15,0.86,16.5,0
43,2012,1,83.0,3,11.5,751.3793553,4838.2444,65.66,0.885,16.1,3
68,2011,1,52.0,4,2.39,195.825251,1352.38433,2.64,0.469,11.0,6
26,2014,1,362.0,46,0.01,11.3020668,125.998515,135.69,0.39,7.3,78
61,2012,1,138.0,1,3.65,37.17108782,521.33363,2.85,0.725,12.8,1
19,2010,1,279.0,43,4.55,90.46018236,575.4464527,15.65,0.365,6.3,74
33,2010,0,59.0,0,11.32,283.3300258,3818.46396,1.11,0.853,14.6,0
80,2010,1,25.0,1,5.8,22.31624272,265.353659,2.71,0.693,14.3,2
75,2003,1,299.0,59,0.54,6.660451777,391.791281,1.25,0.318,5.2,106
81,2010,1,115.0,0,6.56,635.4849381,6682.281158,6.19,0.787,15.0,0
0,2004,1,293.0,87,0.02,15.29606643,219.1413528,241.19,0.381,6.8,120
124,2012,1,339.0,73,0.01,92.88697859,647.74741,36.37,0.477,10.0,109
2,2007,1,129.0,20,0.44,320.3239241,3935.183343,0.34,0.69,12.3,23
117,2014,1,155.0,2,0.01,28.14578503,1153.51578,12.13,0.612,12.5,2
70,2014,0,169.0,0,15.19,2211.744178,16554.97139,29.32,0.841,16.5,0
113,2012,0,57.0,0,7.4,10947.02327,57134.777,95.19,0.903,15.8,0
91,2009,1,175.0,371,0.03,0.697215581,16.63999,16.75,0.514,7.3,460
31,2007,1,93.0,1,4.2,150.8891479,612.623418,43.69,0.734,12.8,1
78,2000,1,177.0,0,4.6,336.3213326,3861.32414,11.87,0.667,12.1,0
44,2007,1,291.0,2,9.02,545.4389573,8352.81711,14.89,0.645,12.4,3
0,2006,1,295.0,84,0.03,17.17151751,272.56377,25.89,0.405,8.1,116
50,2008,1,33.0,30,0.21,19.68510257,437.4467238,13.23,0.371,7.9,47
16,2002,1,699.0,2,6.41,6.3300072,355.618382,17.8,0.558,11.9,4
27,2009,1,91.0,2,7.67,181.525923,1243.32824,168.29,0.816,15.3,2
36,2004,1,148.0,8,3.65,16.37920405,278.557892,13.6,0.682,12.7,9
92,2013,1,118.0,1,6.89,1694.467075,11685.97983,38.38,0.773,12.9,1
116,2000,1,194.0,18,5.88,0.27564826,27.564826,62.96,0.64,10.9,21
114,2003,1,134.0,9,1.29,94.75639211,1253.39143,174.15,0.599,10.3,11
89,2013,1,227.0,49,0.01,31.50243237,416.14838,184.26,0.341,5.3,89
76,2013,0,57.0,0,8.58,374.2947283,2393.1888,4.23,0.828,14.2,0
49,2005,1,28.0,14,2.35,41.50845637,277.83438,1.4,0.567,9.6,18
92,2009,1,127.0,1,6.87,1092.155356,7429.628274,35.79,0.755,12.8,2
10,2000,1,247.0,1,12.98,24.24947846,1276.28834,9.98,0.675,13.1,1
69,2010,1,272.0,9,3.64,41.91052416,327.42597,39.48,0.403,9.6,13
35,2003,1,22.0,7,6.32,293.0196601,2372.628827,8.97,0.665,12.4,8
3,2008,1,371.0,84,7.07,249.9101958,3868.578883,21.76,0.468,8.1,133
85,2011,1,268.0,3,7.84,7.896234931,56.971392,22.16,0.612,11.5,4
115,2014,1,162.0,10,0.01,7.829008596,114.45919,83.63,0.622,11.3,11
82,2001,1,155.0,26,0.46,71.11645,1336.775376,291.82,0.53,8.5,30
100,2008,1,278.0,16,12.04,161.7301654,11635.2637,142.74,0.769,13.9,18
86,2005,1,28.0,33,0.2,4.259752532,317.89198,25.64,0.469,9.4,44
13,2002,1,283.0,25,1.23,40.48815233,418.6985763,72.95,0.407,7.3,40
6,2008,0,66.0,1,10.76,8547.292357,49664.6854,2.12,0.921,19.1,1
11,2013,0,77.0,0,11.77,702.359357,4651.38647,111.83,0.889,16.3,1
54,2003,1,166.0,6,3.04,194.4335736,1157.3427,7.34,0.566,10.3,7
0,2009,1,281.0,77,0.01,56.76221682,445.8932979,2.84,0.434,8.9,106
122,2004,1,132.0,33,1.35,1.132766775,64.72953,6.78,0.675,12.0,39
82,2002,1,15.0,25,0.46,66.72933871,1413.757176,295.12,0.54,8.8,29
52,2005,1,238.0,1,7.35,17.46405901,198.455216,0.76,0.619,11.4,1
130,2005,1,717.0,28,4.14,8.7174087,444.76575,1.29,0.406,9.3,43
111,2009,1,196.0,0,5.13,885.0739766,7443.85178,0.53,0.696,12.1,0
28,2014,1,86.0,171,5.78,109.8743903,7683.5238,1.36,0.723,13.1,198
62,2005,1,127.0,4,0.55,27.44252286,223.83787,57.14,0.73,13.8,4
74,2013,1,128.0,3,0.53,110.6779711,1882.27842,29.77,0.779,12.9,4
26,2011,1,365.0,46,0.56,67.76269089,989.2363633,122.89,0.37,6.7,79
74,2012,1,129.0,3,0.53,101.609245,1779.49641,29.17,0.776,12.9,4
40,2006,1,188.0,0,16.58,244.3510801,12595.4165,1.35,0.822,16.1,0
62,2008,1,119.0,4,0.61,535.2786404,3385.69665,64.9,0.739,13.6,4
84,2011,1,27.0,47,0.33,21.23698847,1186.423937,5.55,0.526,9.1,61
130,2007,1,67.0,29,3.88,29.81456607,396.9982166,13.33,0.414,9.6,46
93,2014,1,278.0,10,0.01,208.2311603,2182.716565,77.56,0.511,10.0,13
93,2000,1,335.0,11,0.73,62.56273841,631.9468526,55.72,0.418,6.2,14
82,2006,1,133.0,22,0.58,127.7632005,2191.478567,38.69,0.575,10.0,25
49,2009,1,198.0,12,2.14,445.4423371,2635.753474,14.32,0.596,10.4,15
33,2005,0,65.0,0,11.41,1562.520827,25324.48666,1.28,0.826,13.5,0
37,2011,1,197.0,2,2.37,549.2783081,3736.58713,6.19,0.666,13.0,2
103,2008,1,215.0,0,4.36,62.8565863,1126.46212,1.67,0.531,10.4,0
84,2010,1,29.0,49,0.3,17.48293752,987.7365832,51.56,0.515,8.8,65
33,2011,0,57.0,0,10.69,2443.325028,32233.83942,11.25,0.847,13.8,0
82,2004,1,142.0,23,0.56,100.3638322,1948.812275,31.79,0.561,9.6,27
121,2001,1,11.0,4,1.19,257.2878697,2254.933126,9.79,0.654,13.1,5
106,2009,1,182.0,0,4.94,75.2256582,976.9566,0.87,0.739,13.2,0
70,2007,0,24.0,0,13.4,1581.511914,12297.91535,32.31,0.812,16.4,0
65,2002,1,217.0,0,0.49,70.75572222,826.58554,0.87,0.0,11.7,0
81,2009,1,117.0,0,6.45,489.6818699,6698.79439,6.18,0.785,14.6,0
